Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_t,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_M,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Kál,Kál_045,126880.67475540003,126880.67475540003,3383.4846601440004,0.0,126880.67475540003,0.0,0.0,0.0,0.0,4229.35582518,0.0,429497.26014525,0.0,0.0,0.0,0.0,429497.26014525,429497.26014525,302616.58538984996,0.0,0.0,17433.472608099997,1057.338956295,2.0,1,618.4353375225,0.0,151.06505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000004,7.277992033351309,120.00000000000004,7.277992033351309,406.20584117154135,24.636357299560363,406.20584117154135,24.636357299560363,286.2058411715413,17.358365266209056,0.0,0.7045832732146167,845.8711650359992,0.0,302616.58538984996,0.0,0.0,0.0,0.0
Kál,Kál_046,103288.01332499999,103288.01332499999,2754.347022,0.0,103288.01332499999,0.0,0.0,0.0,0.0,3442.9337775000004,0.0,376003.78396875004,0.0,0.0,0.0,0.0,376003.78396875004,376003.78396875004,272715.77064375,0.0,0.0,11096.084571399999,860.7334443750001,2.0,1,766.3478943750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,9.308509921709085,119.99999999999999,9.308509921709085,436.8411456833488,33.886167823368474,436.8411456833488,33.886167823368474,316.84114568334877,24.577657901659386,0.0,0.7253006014067551,688.5867555000004,0.0,272715.77064375003,0.0,0.0,0.0,0.0
Kál,Kál_047,118653.8635125,118653.8635125,4297.143120600001,0.0,118653.8635125,0.0,0.0,0.0,0.0,5371.428900749999,0.0,334912.30420312507,0.0,0.0,0.0,0.0,334912.30420312507,334912.30420312507,217451.56276499998,0.0,0.0,9596.928023,1056.1980255,3.0,1,221.93448675,0.0,107.18587500000001,0.0,142.90306875000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,112.34054660945775,12.363733814417918,112.34054660945775,12.363733814417918,317.092340751706,34.89786558787084,317.092340751706,34.89786558787084,205.88143275694844,22.658455106035547,0.0,0.6457166188778297,1074.2857801499986,0.0,216258.44069062505,0.0,0.0,0.0,0.0
Kál,Kál_048,77236.44471,77236.44471,2059.6385256000003,0.0,77236.44471,0.0,0.0,0.0,0.0,2574.548157,0.0,289636.66766250005,0.0,0.0,0.0,0.0,289636.66766250005,289636.66766250005,212400.2229525,0.0,0.0,6390.7372154,643.63703925,3.0,1,643.6370392499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,12.08568622159591,119.99999999999999,12.08568622159591,450.00000000000006,45.32132333098467,450.00000000000006,45.32132333098467,329.99999999999994,33.23563710938875,0.0,0.7333333333333334,514.9096313999999,0.0,212400.22295250004,0.0,0.0,0.0,0.0
Kál,Kál_049,252263.16713879997,252263.16713879997,6727.017790368001,0.0,252263.16713879997,0.0,0.0,0.0,0.0,8408.77223796,0.0,893380.2091371,0.0,0.0,0.0,0.0,893380.2091371,893380.2091371,641117.0419983,0.0,0.0,34250.7186,2102.19305949,8.0,1,1663.8041625449998,0.0,0.0,0.0,349.40379131250006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,7.3651934163740425,119.99999999999999,7.3651934163740425,424.9753394932421,26.08354643797459,424.9753394932421,26.08354643797459,304.9753394932421,18.718353021600546,0.0,0.7176306744219727,1681.7544475919985,0.0,641117.0419983,0.0,0.0,0.0,0.0
Kál,Kál_050,384447.66574545,384447.66574545,10251.937753211998,0.0,384447.66574545,0.0,0.0,0.0,0.0,12814.922191515006,0.0,1377627.3114190875,0.0,0.0,0.0,0.0,1377627.3114190875,1377627.3114190875,993179.6456736379,0.0,0.0,37139.977615400014,3203.7305478787516,7.0,1,2647.5415916174998,0.0,0.0,0.0,254.30788126125003,0.0,82.3618125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999994,10.351316571231308,119.99999999999994,10.351316571231308,430.0072340138716,37.09284172664275,430.0072340138716,37.09284172664275,310.0072340138718,26.741525155411455,0.0,0.7209349273502481,2562.9844383030086,0.0,993179.6456736375,0.0,0.0,0.0,0.0
Kál,Kál_051,459047.46166146,459047.46166146,17404.270022664005,0.0,459047.46166146,0.0,0.0,0.0,0.0,21747.504289277993,0.0,1262065.1139059553,0.0,0.0,0.0,0.0,1262065.1139059553,1262065.1139059553,810482.7682733249,0.0,0.0,27155.583301389997,4768.905286552499,11.0,1,764.4138854775001,0.0,344.5666125,0.0,428.623734,0.0,0.0,0.0,158.880586875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.3239051999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,96.25845641260598,16.904349155997064,96.25845641260598,16.904349155997064,264.6446171755107,46.47534541603291,264.6446171755107,46.47534541603291,169.9515338580425,29.845897960580327,0.0,0.636272759144132,4343.234266613988,0.0,803017.6522444953,0.0,0.0,0.0,0.0
Kál,Kál_052,1187384.3461980002,1187384.3461980002,31663.58256528,0.0,1187384.3461980002,0.0,0.0,0.0,0.0,39579.47820659999,0.0,3917883.968664902,0.0,0.0,0.0,0.0,3917883.968664902,3917883.968664902,2730499.622466901,0.0,0.0,143555.74013670004,9894.869551649997,31.0,1,5199.08159706,0.0,1987.9315125000005,0.0,1115.690089575,0.0,235.69796247,0.0,198.970965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000006,8.271242550575275,120.00000000000006,8.271242550575275,395.95104798643695,27.291726300419068,395.95104798643695,27.291726300419068,275.9510479864368,19.020483749843788,0.0,0.6969322328852364,7915.8956413199885,0.0,2730499.6224669013,0.0,0.0,0.0,0.0
Kál,Kál_053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12263.7056924,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tömb energetikai jellemzői nem ismertek.,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kál,Kál_054,289243.16389006097,289243.16389006097,8989.973006183602,0.0,289243.16389006097,0.0,0.0,0.0,0.0,11237.466257729504,0.0,928023.8180990362,0.0,0.0,0.0,0.0,928023.8180990362,928023.8180990362,641399.136762825,0.0,0.0,42492.66930499999,2248.2631600360005,7.0,1,685.2517500225001,0.0,420.0276375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.1378725285,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,128.65182734454868,6.8068956038971775,128.65182734454868,6.8068956038971775,412.77366217403846,21.839621593031776,412.77366217403846,21.839621593031776,285.2865038951021,15.094347972330215,0.0,0.688323555657713,2247.4932515459022,0.0,638780.6542089753,0.0,0.0,0.0,0.0
Kál,Kál_055,1522531.8857766155,1522531.8857766155,47422.66360677399,0.0,1522531.8857766155,0.0,0.0,0.0,0.0,58586.15715009249,0.0,5109476.518461169,0.0,0.0,0.0,0.0,5109476.518461169,5109476.518461169,3592295.7834601495,0.0,0.0,175032.59942758005,13364.985775324993,40.0,1,8801.240656132502,0.0,947.9521125000001,0.0,1071.089344485,0.0,232.143822975,0.0,197.81543025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.741112575,0.0,648.87082995,0.0,0.0,0.0,174.679125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.12030749999997,0.0,0.0,0.0,438.15367144999993,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,113.91945426440924,8.698561815089565,113.91945426440924,8.698561815089565,382.30317670030763,29.191570799788188,382.30317670030763,29.191570799788188,268.7841082548999,20.52358129404612,0.0,0.7020180286032198,11163.493543318502,0.0,3586944.632684553,0.0,0.0,0.0,0.0
Kál,Kál_056,220822.70472377999,220822.70472377999,6515.3423953008005,0.0,220822.70472377999,0.0,0.0,0.0,0.0,8144.177994126,0.0,666696.654830595,0.0,0.0,0.0,0.0,666696.654830595,666696.654830595,446492.01803806494,0.0,0.0,41160.418621900004,1887.5476579065003,5.0,1,560.9927625225,0.0,0.0,0.0,984.791595384,0.0,83.5024125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.537125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980-89 kozott epult csaladi haz.,116.98920755659057,5.364928543420791,116.98920755659057,5.364928543420791,353.2078525476997,16.19751880939008,353.2078525476997,16.19751880939008,236.54608993198832,10.847606340925365,0.0,0.6687808418959442,1628.8355988251997,0.0,445873.950106815,0.0,0.0,0.0,0.0
Kál,Kál_057,754953.8055322,754953.8055322,29068.28561182,0.0,754953.8055322,0.0,0.0,0.0,0.0,30876.7506075875,0.0,1129618.3407677813,0.0,0.0,0.0,0.0,1129618.3407677813,1129618.3407677813,379185.697725,0.0,0.0,40302.45171,7525.77723605,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.907977125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.461936425,6238.4073225,0.0,0.0,0.0,0.0,0.0,"Tömbre jellemző épülettípus: 1980 elott epult, temperalt (alacsony fűtesi igenyű) ipari epulet.",100.31572578521433,18.732205449051577,100.31572578521433,18.732205449051577,150.09989072712386,28.028526624039003,150.09989072712386,28.028526624039003,50.384921826894306,9.408502005125285,0.0,0.33167355885964855,1808.4649957674992,0.0,374664.5352355812,0.0,0.0,0.0,0.0
Kál,Kál_058,534253.19005,534253.19005,20491.90318,0.0,534253.19005,0.0,0.0,0.0,0.0,25614.878975,0.0,1619226.2780624998,0.0,0.0,0.0,0.0,1619226.2780624998,1619226.2780624998,1097780.5274999999,0.0,0.0,34244.081684,3659.2684249999998,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.2684249999998,0.0,0.0,0.0,0.0,0.0,0.0,"Tömbre jellemző épülettípus: 1980 elott epult, fűtott ipari epulet.",146.0,15.601329157546697,146.0,15.601329157546697,442.5,47.28485035763297,442.5,47.28485035763297,300.0,32.05752566619184,0.0,0.6700564971751413,5122.9757949999985,0.0,1084973.0880124997,0.0,0.0,0.0,0.0
Kál,Kál_059,153375.3270054,153375.3270054,4090.008720144,0.0,153375.3270054,0.0,0.0,0.0,0.0,5112.510900180001,0.0,536748.85577025,0.0,0.0,0.0,0.0,536748.85577025,536748.85577025,383373.52876485005,0.0,0.0,10898.054520599997,1278.1277250450003,5.0,1,958.055887545,0.0,0.0,0.0,146.7552375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999997,14.07364284290219,119.99999999999997,14.07364284290219,419.94930964458354,49.25180496717675,419.94930964458354,49.25180496717675,299.94930964458365,35.17816212427457,0.0,0.7142512268884076,1022.5021800360009,0.0,383373.52876485,0.0,0.0,0.0,0.0
Kál,Kál_060,678421.55811528,678421.55811528,19925.106024440003,0.0,678421.55811528,0.0,0.0,0.0,0.0,24543.511878424993,0.0,2397650.6247578626,0.0,0.0,0.0,0.0,2397650.6247578626,2397650.6247578626,1719909.6424595625,0.0,0.0,66868.71735000002,6101.113606791249,14.0,1,4583.826051945001,0.0,92.204325,0.0,506.68493204624997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.29652169999997,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,111.19634903374326,10.145574567616254,111.19634903374326,10.145574567616254,392.98573658569455,35.856088164638045,392.98573658569455,35.856088164638045,281.90093699371585,25.72069138783267,0.0,0.7170473666555179,4618.40585398499,0.0,1719229.0666425826,0.0,0.0,0.0,0.0
Kál,Kál_061,17021.219399999998,17021.219399999998,453.89918399999993,0.0,17021.219399999998,0.0,0.0,0.0,0.0,567.37398,0.0,63829.57274999999,0.0,0.0,0.0,0.0,63829.57274999999,63829.57274999999,46808.35334999999,0.0,0.0,14596.760315999998,141.843495,1.0,1,141.843495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,1.1660956973680296,120.0,1.1660956973680296,450.0,4.372858865130111,450.0,4.372858865130111,329.99999999999994,3.206763167762081,0.0,0.7333333333333334,113.47479600000003,0.0,46808.35334999999,0.0,0.0,0.0,0.0
Kál,Kál_062,197469.05511564,197469.05511564,5265.8414697503995,0.0,197469.05511564,0.0,0.0,0.0,0.0,6582.301837188001,0.0,629573.7596921099,0.0,0.0,0.0,0.0,629573.7596921099,629573.7596921099,432104.70457647013,0.0,0.0,25997.451874900005,1645.5754592970002,4.0,1,721.1154843675,0.0,0.0,0.0,924.4599749295002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,7.59570807423216,119.99999999999999,7.59570807423216,382.5857733446436,24.216748730668876,382.5857733446436,24.216748730668876,262.58577334464377,16.621040656436723,0.0,0.6863448451024844,1316.4603674376012,0.0,432104.7045764699,0.0,0.0,0.0,0.0
Kál,Kál_063,632878.63294714,632878.63294714,40391.935745944,0.0,632878.63294714,0.0,0.0,0.0,0.0,50489.919682429994,0.0,914027.198418925,0.0,0.0,0.0,0.0,914027.198418925,914027.198418925,306393.52531299996,0.0,0.0,10633.81230019,5442.8682599,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.08293295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.181322,0.0,0.0,Vegyes típusu epuletekbol allo tomb,116.2766766944985,59.51568591593741,116.2766766944985,59.51568591593741,167.93116327157222,85.95479895790464,167.93116327157222,85.95479895790464,56.29265870172452,28.813140260856912,0.0,0.30759321599850975,10097.983936485994,0.0,281148.565471785,0.0,0.0,0.0,0.0
Kál,Kál_064,211191.13547951548,211191.13547951548,8257.9906079538,0.0,211191.13547951548,0.0,0.0,0.0,0.0,10322.488259942247,0.0,480265.8793490193,0.0,0.0,0.0,0.0,480265.8793490193,480265.8793490193,274235.987999475,0.0,0.0,41074.271239999995,1470.3635999924998,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7757999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.5877999999998,0.0,0.0,0.0,0.0,"Tömbre jellemző épülettípus: 1980-89 kozott epult, fűtott ipari epulet.",143.6319121886537,5.141689167058135,143.6319121886537,5.141689167058135,326.63069145037946,11.692620826862402,326.63069145037946,11.692620826862402,186.50896145747475,6.676588037243409,0.0,0.5602620453366864,2064.4976519884476,0.0,269074.74386950384,0.0,0.0,0.0,0.0
Kál,Kál_065,1006613.4606378456,1006613.4606378456,58952.0471404298,0.0,1006613.4606378456,0.0,0.0,0.0,0.0,73690.05892553725,0.0,1356482.4289525268,0.0,0.0,0.0,0.0,1356482.4289525268,1356482.4289525268,386713.99777745,0.0,0.0,36982.985521999995,7502.3599155520005,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922.5598155595,0.0,0.0,"Tömbre jellemző épülettípus: 1990 utan epult, fűtott ipari epulet.",134.1729098534967,27.218285555638644,134.1729098534967,27.218285555638644,180.80743182429964,36.67855392976856,180.80743182429964,36.67855392976856,51.54564725371441,10.456538116626799,0.0,0.25792370092464034,14738.011785107446,0.0,349868.9683146812,0.0,0.0,0.0,0.0
Kál,Kál_065,1006613.4606378456,1006613.4606378456,58952.0471404298,0.0,1006613.4606378456,0.0,0.0,0.0,0.0,73690.05892553725,0.0,1356482.4289525268,0.0,0.0,0.0,0.0,1356482.4289525268,1356482.4289525268,386713.99777745,0.0,0.0,36982.985521999995,7502.3599155520005,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922.5598155595,0.0,0.0,"Tömbre jellemző épülettípus: 1990 utan epult, fűtott ipari epulet.",134.1729098534967,27.218285555638644,134.1729098534967,27.218285555638644,180.80743182429964,36.67855392976856,180.80743182429964,36.67855392976856,51.54564725371441,10.456538116626799,0.0,0.25792370092464034,14738.011785107446,0.0,349868.9683146812,0.0,0.0,0.0,0.0
Kál,Kál_066,163044.045,163044.045,4347.8412,0.0,163044.045,0.0,0.0,0.0,0.0,5434.8015000000005,0.0,611415.1687500001,0.0,0.0,0.0,0.0,611415.1687500001,611415.1687500001,448371.12375,0.0,0.0,34328.9402,1358.7003750000001,8.0,1,1358.7003750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,4.749463398814742,120.0,4.749463398814742,450.0,17.81048774555528,450.0,17.81048774555528,330.0,13.06102434674054,0.0,0.7333333333333334,1086.9603000000006,0.0,448371.12375,0.0,0.0,0.0,0.0
Kál,Kál_067,120208.51236689999,120208.51236689999,3205.5603297840003,0.0,120208.51236689999,0.0,0.0,0.0,0.0,4006.95041223,0.0,450781.921375875,0.0,0.0,0.0,0.0,450781.921375875,450781.921375875,330573.409008975,0.0,0.0,34537.2459,1001.7376030575,7.0,1,1001.7376030575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,3.4805471378625468,119.99999999999999,3.4805471378625468,450.0,13.052051766984553,450.0,13.052051766984553,330.0,9.571504629122005,0.0,0.7333333333333334,801.3900824459997,0.0,330573.409008975,0.0,0.0,0.0,0.0
