Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Andornaktálya,T_44,271022.6733,271022.6733,,,,,,,,,,,,,,,761766.1567,761766.1567,490743.4835,,,0,,1,3024343.594,0,537496.2324,0,704154.83,0,503232.7281,0,243438.5822,0,373785.8109,0,73552.69852,135763.799,0,123231.5698,0,0,0,0,0,0,0,30098.445,0,366976.6384,0,12561.92164,0,416179.1811,0,46605.51366,0,25359.61875,0,394142.1029,0,200648.7367,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,190902.6481,0,42330.98264,0,1593.439736,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_41,163140.0447,163140.0447,,,,,,,,,,,,,,,471308.9606,471308.9606,308168.9159,,,0,,1,2820608.265,0,391519.8226,0,608599.2919,0,488853.4067,0,243438.5822,0,129755.3196,0,73552.69852,20945.89827,0,111372.2923,0,0,0,0,0,0,0,7996.244999,0,137280.2757,0,8011.971643,0,234605.4368,0,46605.51366,0,1298.152501,0,240917.9935,0,175630.2896,0,88507.42471,0,5008.387406,12781.21836,0,1677.4875,0,72582.79125,0,32218.74014,0,340.4838557,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_45,201522.6957,201522.6957,,,,,,,,,,,,,,,524889.0808,524889.0808,323366.3851,,,0,,1,3949336.218,0,694486.0633,0,845779.9152,0,609097.7874,0,262306.6903,0,528459.1922,0,197833.6222,239555.8315,0,173546.1186,0,0,0,0,0,0,0,133511.7994,0,366976.6384,0,12561.92164,0,431962.1998,0,55225.56741,0,25359.61875,0,426575.1605,0,210331.0717,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,190902.6481,0,42330.98264,0,1593.439736,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_46,10968.75,10968.75,,,,,,,,,,,,,,,20109.375,20109.375,9140.625001,,,0,,1,4079877.987,0,726914.5685,0,887566.7472,0,671270.6248,0,274439.9811,0,559941.9212,0,230766.7889,239555.8315,0,209563.2186,0,0,0,0,0,0,0,146147.7379,0,366976.6384,0,12561.92164,0,431962.1998,0,55225.56741,0,25359.61875,0,429135.2405,0,211903.2367,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,190902.6481,0,42330.98264,0,1593.439736,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_47,43098.69778,43098.69778,,,,,,,,,,,,,,,90143.0743,90143.0743,47044.37652,,,0,,1,4249032.154,0,839732.6319,0,949001.0786,0,741670.1151,0,296094.425,0,729469.3299,0,292807.4879,239555.8315,0,248384.3563,0,0,0,0,0,0,0,146147.7379,0,388747.6534,0,12561.92164,0,438766.6198,0,60749.99241,0,25432.4325,0,435064.598,0,214196.1217,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,210251.9581,0,44752.68764,0,1593.439736,0,23023.26475,8837.605327,11280.82725,4749.952991,143648.8402,5423.961316,147679.6192,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_48,336911.5702,336911.5702,,,,,,,,,,,,,,,780817.1607,780817.1607,449655.9047,,,0,,1,4324386.263,0,930905.3694,0,1020457.083,0,819189.8473,0,304357.0658,0,729469.3299,0,292807.4879,239555.8315,0,259156.6813,0,0,0,0,0,0,0,146147.7379,0,395136.8914,0,12561.92164,0,438766.6198,0,60749.99241,0,25432.4325,0,437573.9405,0,214196.1217,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,216641.1961,0,44752.68764,0,1593.439736,0,23023.26475,8837.605327,11280.82725,4749.952991,143648.8402,5423.961316,147679.6192,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_49,166951.355,166951.355,,,,,,,,,,,,,,,512303.452,512303.452,345352.097,,,0,,1,4471147.261,0,1127243.362,0,1171862.623,0,978244.8268,0,346877.9085,0,830769.4456,0,339624.1156,239555.8315,0,259156.6813,0,0,0,0,0,0,0,152267.0329,0,395136.8914,0,12561.92164,0,438766.6198,0,155329.1204,0,25432.4325,0,446682.4093,0,220613.2454,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,216641.1961,0,44752.68764,0,1593.439736,0,23023.26475,8837.605327,11280.82725,4749.952991,143648.8402,5423.961316,147679.6192,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_5,166475.5659,166475.5659,,,,,,,,,,,,,,,495190.7012,495190.7012,330288.9045,,,0,,1,4541087.134,0,1312839.853,0,1246506.313,0,1047964.173,0,351136.4778,0,868414.7236,0,359095.4086,239555.8315,0,259156.6813,0,0,0,0,0,0,0,152267.0329,0,401257.1052,0,12561.92164,0,441469.1038,0,155329.1204,0,25432.4325,0,446682.4093,0,220613.2454,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,44752.68764,0,1593.439736,0,23023.26475,8837.605327,11280.82725,4749.952991,143648.8402,5423.961316,147679.6192,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_50,523544.656,523544.656,,,,,,,,,,,,,,,1599895.455,1599895.455,1076350.799,,,0,,1,4587076.506,0,1335518.231,0,1324521,0,1054365.333,0,355116.2778,0,868414.7236,0,359095.4086,239555.8315,0,259156.6813,0,0,0,0,0,0,0,152267.0329,0,401257.1052,0,12561.92164,0,441469.1038,0,155329.1204,0,25432.4325,0,446682.4093,0,220613.2454,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,44752.68764,0,1593.439736,0,23023.26475,8837.605327,11280.82725,4749.952991,143648.8402,5423.961316,147679.6192,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_51,486939.164,486939.164,,,,,,,,,,,,,,,1324490.007,1324490.007,838433.4474,,,0,,1,4714524.3,0,1337840.825,0,1432743.261,0,1124320.427,0,415425.6309,0,868414.7236,0,359095.4086,239555.8315,0,259156.6813,0,0,0,0,0,0,0,152267.0329,0,402049.8897,0,12561.92164,0,441469.1038,0,155329.1204,0,25432.4325,0,456708.4678,0,220613.2454,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,45545.47214,0,1593.439736,0,23023.26475,8837.605327,11280.82725,4749.952991,143648.8402,5423.961316,147679.6192,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_62,13562.55,13562.55,,,,,,,,,,,,,,,19213.6125,19213.6125,5651.0625,,,0,,1,7187277.473,0,1798609.891,0,2350074.64,0,2065327.619,0,1119627.267,0,1107160.855,0,1162644.611,330605.534,0,603948.8293,0,0,0,0,0,0,0,291002.0584,0,792355.3662,0,13622.44414,0,857176.4841,0,221279.8342,0,40723.38187,0,704223.3079,0,413006.3083,0,123644.2872,0,9958.713656,12781.21836,0,3125.85375,0,298269.4059,0,348326.7714,0,10512.37223,0,117168.1104,61283.88958,13130.40851,4749.952991,144632.2391,5423.961316,297103.7292,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_52,870219.4365,870219.4365,,,,,,,,,,,,,,,2156482.637,2156482.637,1287047.945,,,0,,1,4859982.733,0,1350403.021,0,1583487.233,0,1439625.76,0,634576.2053,0,868414.7236,0,359095.4086,239555.8315,0,259156.6813,0,0,0,0,0,0,0,152267.0329,0,402049.8897,0,12561.92164,0,441469.1038,0,155329.1204,0,38681.36625,0,460503.7228,0,220613.2454,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,45545.47214,0,1593.439736,0,23023.26475,8837.605327,11280.82725,4749.952991,143648.8402,5423.961316,147679.6192,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_40,167938.6073,167938.6073,,,,,,,,,,,,,,,477510.9393,477510.9393,310136.9963,,,0,,1,2749602.642,0,377373.5189,0,561188.4665,0,457297.5742,0,204577.9678,0,87274.20398,0,42842.53202,20945.89827,0,97462.17341,0,0,0,0,0,0,0,7996.244999,0,106942.5319,0,8011.971643,0,136420.3713,0,24126.32166,0,1298.152501,0,191704.9727,0,134640.0825,0,83830.90261,0,5008.387406,12781.21836,0,1677.4875,0,43837.99125,0,30625.79639,0,340.4838557,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_4,332092.3147,332092.3147,,,,,,,,,,,,,,,760082.4087,760082.4087,428797.0058,,,0,,1,2744316.084,0,375918.2952,0,558722.9165,0,454155.1267,0,204577.9678,0,87274.20398,0,42842.53202,20945.89827,0,97462.17341,0,0,0,0,0,0,0,7996.244999,0,106942.5319,0,8011.971643,0,136420.3713,0,24126.32166,0,1298.152501,0,191704.9727,0,133173.4217,0,83830.90261,0,5008.387406,12781.21836,0,1677.4875,0,43837.99125,0,30625.79639,0,340.4838557,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_54,417287.5893,417287.5893,,,,,,,,,,,,,,,980432.4054,980432.4054,563144.8161,,,0,,1,5019938.08,0,1418938.669,0,1699021.16,0,1570853.932,0,691460.0556,0,886713.5315,0,359095.4086,239555.8315,0,259156.6813,0,0,0,0,0,0,0,170343.3034,0,402049.8897,0,12561.92164,0,441469.1038,0,157044.7004,0,38779.58437,0,461595.3478,0,232049.7359,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,45545.47214,0,1593.439736,0,23023.26475,8837.605327,13130.40851,4749.952991,144632.2391,5423.961316,150512.5993,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_55,224749.6898,224749.6898,,,,,,,,,,,,,,,753731.4178,753731.4178,528981.7281,,,0,,1,5169143.892,0,1478578.835,0,1763116.237,0,1623137.268,0,721512.904,0,964768.2242,0,407873.0866,256572.5815,0,290907.6313,0,0,0,0,0,0,0,186794.0734,0,402049.8897,0,12561.92164,0,539057.6376,0,171861.2204,0,38779.58437,0,510787.7353,0,253091.2604,0,119132.6997,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,45545.47214,0,1593.439736,0,23023.26475,8837.605327,13130.40851,4749.952991,144632.2391,5423.961316,150512.5993,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_56,280294.8641,280294.8641,,,,,,,,,,,,,,,856748.3453,856748.3453,576453.4813,,,0,,1,5868888.721,0,1639684.495,0,1918671.519,0,1707350.403,0,759789.1327,0,1086363.989,0,420479.7331,326628.6715,0,381274.6806,0,0,0,0,0,0,0,282075.5659,0,651081.4489,0,12561.92164,0,664224.4491,0,218652.4904,0,38779.58437,0,608434.1705,0,261206.4479,0,119132.6997,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,294577.0314,0,1593.439736,0,23023.26475,8837.605327,13130.40851,4749.952991,144632.2391,5423.961316,150512.5993,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_57,69347.05506,69347.05506,,,,,,,,,,,,,,,126723.3613,126723.3613,57376.30627,,,0,,1,5881406.438,0,1641482.382,0,1918671.519,0,1707663.453,0,761912.8433,0,1089146.905,0,420479.7331,330605.534,0,566829.5893,0,0,0,0,0,0,0,291002.0584,0,750391.1074,0,12561.92164,0,801951.5541,0,221279.8342,0,40340.01562,0,620397.023,0,281861.1941,0,123644.2872,0,5094.584906,12781.21836,0,1677.4875,0,282408.1584,0,334239.9414,0,1593.439736,0,91881.27875,8837.605327,13130.40851,4749.952991,144632.2391,5423.961316,219370.6133,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_58,95223.89945,95223.89945,,,,,,,,,,,,,,,179951.5377,179951.5377,84727.63821,,,0,,1,5979741.925,0,1687282.565,0,1929701.465,0,1751532.261,0,767280.1595,0,1106532.992,0,428232.541,330605.534,0,566829.5893,0,0,0,0,0,0,0,291002.0584,0,758359.2012,0,13622.44414,0,829984.2891,0,221279.8342,0,40340.01562,0,633144.7092,0,288805.161,0,123644.2872,0,6418.788656,12781.21836,0,3125.85375,0,287279.0034,0,334239.9414,0,1593.439736,0,99518.34538,8837.605327,13130.40851,4749.952991,144632.2391,5423.961316,227007.68,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_59,4617.45,4617.45,,,,,,,,,,,,,,,15391.5,15391.5,10774.05,,,0,,1,6873883.803,0,1775252.134,0,2272598.617,0,1996681.331,0,1072487.827,0,1106532.992,0,1097557.846,330605.534,0,566829.5893,0,0,0,0,0,0,0,291002.0584,0,771791.9337,0,13622.44414,0,842579.6953,0,221279.8342,0,40340.01562,0,695494.0242,0,368709.4635,0,123644.2872,0,6418.788656,12781.21836,0,3125.85375,0,287279.0034,0,338753.7414,0,10512.37223,0,99518.34538,8837.605327,13130.40851,4749.952991,144632.2391,5423.961316,227007.68,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_6,318134.5272,318134.5272,,,,,,,,,,,,,,,921372.1141,921372.1141,603237.5869,,,0,,1,6968084.101,0,1790399.882,0,2309569.604,0,2042102.787,0,1098653.394,0,1106532.992,0,1097557.846,330605.534,0,566829.5893,0,0,0,0,0,0,0,291002.0584,0,771791.9337,0,13622.44414,0,857176.4841,0,221279.8342,0,40723.38187,0,698754.8929,0,407188.9509,0,123644.2872,0,6418.788656,12781.21836,0,3125.85375,0,287279.0034,0,338753.7414,0,10512.37223,0,99518.34538,9395.008327,13130.40851,4749.952991,144632.2391,5423.961316,227565.083,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_60,50992.88823,50992.88823,,,,,,,,,,,,,,,150827.0319,150827.0319,99834.14371,,,0,,1,6968349.015,0,1790399.882,0,2310579.512,0,2042102.787,0,1098653.394,0,1106532.992,0,1097557.846,330605.534,0,566829.5893,0,0,0,0,0,0,0,291002.0584,0,771791.9337,0,13622.44414,0,857176.4841,0,221279.8342,0,40723.38187,0,698754.8929,0,407188.9509,0,123644.2872,0,6418.788656,12781.21836,0,3125.85375,0,287279.0034,0,338753.7414,0,10512.37223,0,99518.34538,9395.008327,13130.40851,4749.952991,144632.2391,5423.961316,227565.083,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_53,230166.2349,230166.2349,,,,,,,,,,,,,,,678725.695,678725.695,448559.4601,,,0,,1,4869309.029,0,1360811.926,0,1614760.403,0,1475709.193,0,661200.9796,0,868414.7236,0,359095.4086,239555.8315,0,259156.6813,0,0,0,0,0,0,0,152267.0329,0,402049.8897,0,12561.92164,0,441469.1038,0,157044.7004,0,38779.58437,0,460503.7228,0,221279.3467,0,100413.5847,0,5094.584906,12781.21836,0,1677.4875,0,222761.4099,0,45545.47214,0,1593.439736,0,23023.26475,8837.605327,13130.40851,4749.952991,144632.2391,5423.961316,150512.5993,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_31,160493.0989,160493.0989,,,,,,,,,,,,,,,546585.5125,546585.5125,386092.4136,,,0,,1,1878582.502,0,197247.676,0,261172.3419,0,128961.1821,0,70231.65537,0,3087.135,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,64987.24568,0,6606.056249,0,93266.50932,0,11684.39556,0,1255.196251,0,25617.6587,0,39728.74893,0,28459.03053,0,3889.66125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,34720.77781,5423.961316,35271.0119,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_30,196128.5886,196128.5886,,,,,,,,,,,,,,,609942.4357,609942.4357,413813.8471,,,0,,1,1863901.726,0,195882.8405,0,258195.118,0,127176.8196,0,70125.16287,0,3087.135,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,64987.24568,0,6606.056249,0,93266.50932,0,11684.39556,0,1255.196251,0,25617.6587,0,39665.63643,0,28459.03053,0,3889.66125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,34720.77781,5423.961316,35271.0119,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_3,228405.7182,228405.7182,,,,,,,,,,,,,,,577212.8099,577212.8099,348807.0917,,,0,,1,1844882.357,0,193179.1505,0,252312.4379,0,118825.6506,0,70125.16287,0,3087.135,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,64987.24568,0,6606.056249,0,93266.50932,0,11684.39556,0,1255.196251,0,25617.6587,0,39665.63643,0,28459.03053,0,3889.66125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,34720.77781,5423.961316,35271.0119,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_29,177299.523,177299.523,,,,,,,,,,,,,,,461525.0133,461525.0133,284578.3909,,,0,,1,1829171.059,0,189280.0206,0,244429.1416,0,103676.8386,0,69406.54287,0,3087.135,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,64987.24568,0,6606.056249,0,93162.23682,0,11684.39556,0,1255.196251,0,25617.6587,0,38825.95893,0,28459.03053,0,3889.66125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,34720.77781,5423.961316,35271.0119,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_28,79993.0365,79993.0365,,,,,,,,,,,,,,,206400.6739,206400.6739,127293.583,,,0,,1,1814915.532,0,186078.8031,0,234605.4417,0,94512.77554,0,69185.42637,0,3087.135,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,64987.24568,0,6606.056249,0,93162.23682,0,11684.39556,0,1255.196251,0,24334.38394,0,38825.95893,0,28459.03053,0,3889.66125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,34720.77781,5423.961316,35271.0119,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_27,22240.83553,22240.83553,,,,,,,,,,,,,,,53788.76581,53788.76581,31547.93029,,,0,,1,1784703.978,0,184082.6031,0,230236.5552,0,93758.48179,0,67927.09137,0,3087.135,0,2825.640221,0,0,4300.4475,0,0,0,0,0,0,0,7996.244999,0,63462.13943,0,6606.056249,0,91193.73057,0,11684.39556,0,1255.196251,0,24334.38394,0,37590.69093,0,28459.03053,0,3889.66125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,34720.77781,5423.961316,35271.0119,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_26,205331.2828,205331.2828,,,,,,,,,,,,,,,619552.4197,619552.4197,414221.1369,,,0,,1,1752574.53,0,176949.4978,0,225248.4113,0,92218.22554,0,67927.09137,0,3087.135,0,2825.640221,0,0,4300.4475,0,0,0,0,0,0,0,7996.244999,0,63462.13943,0,6606.056249,0,91193.73057,0,11684.39556,0,1255.196251,0,22447.42894,0,37127.55093,0,28459.03053,0,3849.40125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8601.5755,9600.671498,3386.3643,34720.77781,5423.961316,35034.98207,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_24,46311.39304,46311.39304,,,,,,,,,,,,,,,145906.6806,145906.6806,99797.20194,,,0,,1,1731891.214,0,169215.068,0,213594.2788,0,84204.51883,0,67927.09137,0,3087.135,0,2825.640221,0,0,4300.4475,0,0,0,0,0,0,0,7996.244999,0,63462.13943,0,6606.056249,0,88808.16392,0,11684.39556,0,1255.196251,0,22447.42894,0,37127.55093,0,28459.03053,0,3849.40125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8601.5755,9600.671498,3386.3643,34720.77781,5423.961316,35034.98207,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_23,223556.5618,223556.5618,,,,,,,,,,,,,,,730385.1368,730385.1368,506828.575,,,0,,1,1608539.677,0,154070.4387,0,200834.9386,0,76908.15966,0,62997.676,0,1218.105,0,2825.640221,0,0,4300.4475,0,0,0,0,0,0,0,7996.244999,0,63462.13943,0,6606.056249,0,88598.38278,0,11684.39556,0,1255.196251,0,22447.42894,0,37127.55093,0,28459.03053,0,3849.40125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8601.5755,9600.671498,3386.3643,34720.77781,5423.961316,35034.98207,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_22,17571.05437,17571.05437,,,,,,,,,,,,,,,58542.59953,58542.59953,40971.54515,,,0,,1,1129270.071,0,107873.742,0,144386.7722,0,64197.68315,0,44511.09523,0,1218.105,0,2825.640221,0,0,4300.4475,0,0,0,0,0,0,0,7996.244999,0,63462.13943,0,6606.056249,0,70300.39278,0,11684.39556,0,1255.196251,0,22447.42894,0,26720.66387,0,28459.03053,0,3849.40125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8601.5755,9600.671498,3386.3643,34720.77781,5423.961316,35034.98207,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_21,87514.65367,87514.65367,,,,,,,,,,,,,,,250665.4386,250665.4386,163150.785,,,0,,1,933756.2764,0,36788.63998,0,112058.4999,0,52455.18934,0,11040.68125,0,1218.105,0,2825.640221,0,0,4300.4475,0,0,0,0,0,0,0,7996.244999,0,63462.13943,0,6606.056249,0,67575.06617,0,11684.39556,0,1255.196251,0,20590.00143,0,26720.66387,0,28459.03053,0,3849.40125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8601.5755,9600.671498,3386.3643,34720.77781,5423.961316,35034.98207,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_25,112837.3028,112837.3028,,,,,,,,,,,,,,,275234.7528,275234.7528,166989.6658,,,0,,1,1735913.143,0,170829.2058,0,214946.3563,0,85773.78979,0,67927.09137,0,3087.135,0,2825.640221,0,0,4300.4475,0,0,0,0,0,0,0,7996.244999,0,63462.13943,0,6606.056249,0,91193.73057,0,11684.39556,0,1255.196251,0,22447.42894,0,37127.55093,0,28459.03053,0,3849.40125,93.39749999,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8601.5755,9600.671498,3386.3643,34720.77781,5423.961316,35034.98207,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_33,302595.1094,302595.1094,,,,,,,,,,,,,,,902063.508,902063.508,599468.3986,,,0,,1,2036054.916,0,223132.4009,0,316642.8272,0,167073.0602,0,96134.53308,0,3087.135,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,77675.06655,0,6606.056249,0,95158.02807,0,11684.39556,0,1298.152501,0,32059.95995,0,39728.74893,0,28459.03053,0,4158.599906,12781.21836,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,35938.54481,5423.961316,36488.7789,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_32,219456.7741,219456.7741,,,,,,,,,,,,,,,714323.5367,714323.5367,494866.7626,,,0,,1,1897486.433,0,204498.196,0,277099.4738,0,132479.6764,0,74548.08464,0,3087.135,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,72742.44934,0,6606.056249,0,93266.50932,0,11684.39556,0,1298.152501,0,25617.6587,0,39728.74893,0,28459.03053,0,4158.599906,7848.601153,0,61.5375,0,24536.89875,0,22724.64602,0,340.4838557,0,22586.46425,8837.605327,9600.671498,3386.3643,35938.54481,5423.961316,36488.7789,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Andornaktálya,T_12,269424.0872,269424.0872,,,,,,,,,,,,,,,858442.9831,858442.9831,589018.8959,,,0,,1,30092.02313,0,96479.92871,0,25959.96139,0,15673.84279,0,1505.325896,0,4148.246249,0,266.7075,0,0,961.5750001,0,0,0,0,0,0,0,7996.244999,0,10680.12,0,3652.411501,0,1431.405,0,1072.995,0,273.393756,0,823.53,0,13526.45419,0,2240.923537,0,1069.008255,1141.035,0,18675.36,0,10680.12,0,41919.05175,0,55398.37875,0,85.0725,3486.267251,282.093,0,233.681,990.9070002,3486.267251,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
