OBJECTID,Orszag_nev,Telepules_nev,Telepulesresz_nev,Tortenelmi_varosresz_nev,Fekves,Helyrajziszam_teljes,Helyrajziszam_egyedi,Muvelesiag,Utcanev,Utcanev_telek,Kozut_szama,Vasut_szama,Hazszam_telek,Vedett_terulet_nev,Vedett_terulet_kategoria,Natura2000_SCI_kod,Natura2000_SCI_nev,Natura2000_SPA_kod,Natura2000_SPA_nev,Dulo_OEM_borvidek_nev,Dulo_OEM_kod,Dulo_OEM_nev,Epuletenergetikai_tombazonosito,Tortenelmi_varosresz_nev_modositott,Iranyitoszam,KSH_korzet,Postacim_rovid,Shape_Length,Shape_Area
91626,Magyarország,Szarvaskő,,,külterület,027/13,HUN_Szarvaskő_027/13,legelő,,Újszarvaskői utca,,,,,,,,,,,,,,,3323,Szarvaskő,,183.6019075096901,1761.4250000899658
91627,Magyarország,Szarvaskő,,,külterület,027/14,HUN_Szarvaskő_027/14,legelő,,Újszarvaskői utca,,,,,,,,,,,,,,,3323,Szarvaskő,,170.86715256533896,1486.7950000508874
91628,Magyarország,Szarvaskő,,,külterület,027/15,HUN_Szarvaskő_027/15,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1161.835143139832,30737.110365343928
91629,Magyarország,Szarvaskő,,,külterület,027/16/a,HUN_Szarvaskő_027/16/a,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,9071.003605625054,684033.1993399354
91630,Magyarország,Szarvaskő,,,külterület,027/16/b,HUN_Szarvaskő_027/16/b,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1060.4912147739703,29881.639999831128
91631,Magyarország,Szarvaskő,,,külterület,027/2,HUN_Szarvaskő_027/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,164.202472247662,716.4314849668706
91632,Magyarország,Szarvaskő,,,külterület,027/3,HUN_Szarvaskő_027/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,53.322197559051276,174.3600000135228
91633,Magyarország,Szarvaskő,,,külterület,027/5,HUN_Szarvaskő_027/5,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,917.9329282962622,5150.759999969006
91634,Magyarország,Szarvaskő,,,külterület,027/9,HUN_Szarvaskő_027/9,legelő,,Újszarvaskői utca,,,,,,,,,,,,,,,3323,Szarvaskő,,202.97619712397602,2151.294999912493
91635,Magyarország,Szarvaskő,,,külterület,028,HUN_Szarvaskő_028,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,4732.763465988079,38816.28978104762
91636,Magyarország,Szarvaskő,,,külterület,029,HUN_Szarvaskő_029,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1184.8058383122388,28712.225000421146
91637,Magyarország,Szarvaskő,,,külterület,03,HUN_Szarvaskő_03,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,37.66289030380189,51.06500003453344
91638,Magyarország,Szarvaskő,,,külterület,030/1,HUN_Szarvaskő_030/1,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,630.7137907763212,8502.865105108824
91639,Magyarország,Szarvaskő,,,külterület,030/10,HUN_Szarvaskő_030/10,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,564.9225354749144,2263.6300000588217
91640,Magyarország,Szarvaskő,,,külterület,030/11,HUN_Szarvaskő_030/11,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,590.982918458273,4864.305000377333
91641,Magyarország,Szarvaskő,,,külterület,030/12,HUN_Szarvaskő_030/12,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,621.7077182736028,7763.704999907763
91642,Magyarország,Szarvaskő,,,külterület,030/13,HUN_Szarvaskő_030/13,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,635.8868278098304,8333.84999951031
91643,Magyarország,Szarvaskő,,,külterület,030/14,HUN_Szarvaskő_030/14,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,676.7104152079104,12897.890000032856
91644,Magyarország,Szarvaskő,,,külterület,030/15,HUN_Szarvaskő_030/15,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,599.7029137582576,1500.0400005109982
91645,Magyarország,Szarvaskő,,,külterület,030/16,HUN_Szarvaskő_030/16,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,709.9014331961066,15904.774999918416
91646,Magyarország,Szarvaskő,,,külterület,030/17,HUN_Szarvaskő_030/17,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,626.6061632467345,2425.364999745824
91647,Magyarország,Szarvaskő,,,külterület,030/18,HUN_Szarvaskő_030/18,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,896.6177499136538,14914.854999731928
91648,Magyarország,Szarvaskő,,,külterület,030/19,HUN_Szarvaskő_030/19,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,853.6744297124346,8613.36000013497
91649,Magyarország,Szarvaskő,,,külterület,030/2,HUN_Szarvaskő_030/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,587.6155766804019,5576.0049995426825
91650,Magyarország,Szarvaskő,,,külterület,030/20,HUN_Szarvaskő_030/20,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,861.509062290083,15476.214999711181
91651,Magyarország,Szarvaskő,,,külterület,030/3,HUN_Szarvaskő_030/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,742.876496661988,19635.63500027094
91652,Magyarország,Szarvaskő,,,külterület,030/4,HUN_Szarvaskő_030/4,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,453.05092261507065,2049.6149997344623
91653,Magyarország,Szarvaskő,,,külterület,030/5,HUN_Szarvaskő_030/5,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,610.2902123363566,9809.149999734016
91654,Magyarország,Szarvaskő,,,külterület,030/6,HUN_Szarvaskő_030/6,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,734.8189332634504,5263.980000064969
91655,Magyarország,Szarvaskő,,,külterület,030/7,HUN_Szarvaskő_030/7,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,703.0127636572812,2579.400000301561
91656,Magyarország,Szarvaskő,,,külterület,030/8,HUN_Szarvaskő_030/8,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,822.5852131095784,17942.199999887496
91657,Magyarország,Szarvaskő,,,külterület,030/9,HUN_Szarvaskő_030/9,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,557.5933329751998,1761.549999885447
91658,Magyarország,Szarvaskő,,,külterület,031/1,HUN_Szarvaskő_031/1,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,366.3597942050797,2682.2549998885765
91659,Magyarország,Szarvaskő,,,külterület,031/2,HUN_Szarvaskő_031/2,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,303.5858634852548,2334.8999999320135
91660,Magyarország,Szarvaskő,,,külterület,031/3,HUN_Szarvaskő_031/3,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1635.3186996605116,11325.300000127958
91661,Magyarország,Szarvaskő,,,külterület,031/4/a,HUN_Szarvaskő_031/4/a,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,722.5098408206745,25760.130000503992
91662,Magyarország,Szarvaskő,,,külterület,031/4/b,HUN_Szarvaskő_031/4/b,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,4321.325523497175,230126.90217541528
91663,Magyarország,Szarvaskő,,,külterület,031/4/c,HUN_Szarvaskő_031/4/c,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,2246.4269136373973,31998.32659973973
91664,Magyarország,Szarvaskő,,,külterület,031/4/d,HUN_Szarvaskő_031/4/d,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,675.5427764014751,7842.605000156237
91665,Magyarország,Szarvaskő,,,külterület,031/4/f,HUN_Szarvaskő_031/4/f,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,234.56059867540296,1431.6200000389665
91666,Magyarország,Szarvaskő,,,külterület,032,HUN_Szarvaskő_032,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1421.5968503915763,3098.249999644239
91667,Magyarország,Szarvaskő,,,külterület,033/1,HUN_Szarvaskő_033/1,szőlő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,289.4293129914205,4786.328279736664
91668,Magyarország,Szarvaskő,,,külterület,033/10,HUN_Szarvaskő_033/10,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,268.75998671018806,2337.594999901876
91669,Magyarország,Szarvaskő,,,külterület,033/11,HUN_Szarvaskő_033/11,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,233.5044260939484,894.9600001074
91670,Magyarország,Szarvaskő,,,külterület,033/12,HUN_Szarvaskő_033/12,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,265.60007958117274,2827.9949999693035
91671,Magyarország,Szarvaskő,,,külterület,033/13,HUN_Szarvaskő_033/13,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,236.2089362855181,1456.6449999815968
91672,Magyarország,Szarvaskő,,,külterület,033/14,HUN_Szarvaskő_033/14,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,234.06768015622768,1253.5200000015275
91673,Magyarország,Szarvaskő,,,külterület,033/15,HUN_Szarvaskő_033/15,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,237.20702487909602,1330.8750000523403
91674,Magyarország,Szarvaskő,,,külterület,033/16,HUN_Szarvaskő_033/16,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,233.09447328927854,1027.605000079684
91675,Magyarország,Szarvaskő,,,külterület,033/17,HUN_Szarvaskő_033/17,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,338.4267662580508,5689.740000097304
91676,Magyarország,Szarvaskő,,,külterület,033/18,HUN_Szarvaskő_033/18,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,266.8286019105791,1489.8400001127643
91677,Magyarország,Szarvaskő,,,külterület,033/19,HUN_Szarvaskő_033/19,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,249.42998741057687,800.0649999129027
91678,Magyarország,Szarvaskő,,,külterület,033/2,HUN_Szarvaskő_033/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,266.15353837402455,2777.016710197482
91679,Magyarország,Szarvaskő,,,külterület,033/3,HUN_Szarvaskő_033/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,472.0261846458397,14045.760000065864
91680,Magyarország,Szarvaskő,,,külterület,033/4,HUN_Szarvaskő_033/4,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,345.35200825826166,5570.549999873154
91681,Magyarország,Szarvaskő,,,külterület,033/5,HUN_Szarvaskő_033/5,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,314.30152880985816,3421.4900002539534
91682,Magyarország,Szarvaskő,,,külterület,033/6,HUN_Szarvaskő_033/6,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,274.3540526462443,795.7149999436365
91683,Magyarország,Szarvaskő,,,külterület,033/7,HUN_Szarvaskő_033/7,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,319.86659730335543,3937.714999812692
91684,Magyarország,Szarvaskő,,,külterület,033/8,HUN_Szarvaskő_033/8,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,296.08859095433536,2692.1399999540677
91685,Magyarország,Szarvaskő,,,külterület,034,HUN_Szarvaskő_034,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,380.3071303059121,3649.295509958938
91686,Magyarország,Szarvaskő,,,külterület,035,HUN_Szarvaskő_035,művelés alól kivett,,Újszarvaskői utca,,,,,,,,,,,,,,,3323,Szarvaskő,,862.1672983309701,26856.43923512329
91687,Magyarország,Szarvaskő,,,külterület,037,HUN_Szarvaskő_037,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1365.7655826904772,3329.1138699272597
91688,Magyarország,Szarvaskő,,,külterület,038/1/a,HUN_Szarvaskő_038/1/a,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,627.2430300155382,15655.100000025892
91689,Magyarország,Szarvaskő,,,külterület,038/1/b,HUN_Szarvaskő_038/1/b,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,647.2075892829172,20441.330000104455
91690,Magyarország,Szarvaskő,,,külterület,038/2,HUN_Szarvaskő_038/2,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,32.48013458736003,65.9200000018999
91691,Magyarország,Szarvaskő,,,külterület,038/3,HUN_Szarvaskő_038/3,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,145.3559272297062,1241.9600000049545
91692,Magyarország,Szarvaskő,,,külterület,039/1,HUN_Szarvaskő_039/1,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,381.4412120777346,743.4650001502032
91693,Magyarország,Szarvaskő,,,külterület,039/2,HUN_Szarvaskő_039/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,485.30565767653036,4047.49500004921
91694,Magyarország,Szarvaskő,,,külterület,039/3,HUN_Szarvaskő_039/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,498.91489889084687,5335.484999756291
91695,Magyarország,Szarvaskő,,,külterület,039/4,HUN_Szarvaskő_039/4,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,486.9302249921644,3708.0400001705075
91696,Magyarország,Szarvaskő,,,külterület,039/5,HUN_Szarvaskő_039/5,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,531.0077975884118,8486.02499983497
91697,Magyarország,Szarvaskő,,,külterület,039/6,HUN_Szarvaskő_039/6,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,673.6475100569361,24643.1000004055
91698,Magyarország,Szarvaskő,,,külterület,04,HUN_Szarvaskő_04,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,125.01368986516201,973.0949999743327
91699,Magyarország,Szarvaskő,,,külterület,040/1,HUN_Szarvaskő_040/1,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,513.0456134215306,8531.340000015349
91700,Magyarország,Szarvaskő,,,külterület,040/2,HUN_Szarvaskő_040/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,494.17266678689896,6078.359999619387
91701,Magyarország,Szarvaskő,,,külterület,040/3,HUN_Szarvaskő_040/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,662.4313490265063,13267.629520512852
91702,Magyarország,Szarvaskő,,,külterület,040/4,HUN_Szarvaskő_040/4,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,617.3885663068362,11471.933609981794
91703,Magyarország,Szarvaskő,,,külterület,040/5,HUN_Szarvaskő_040/5,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,542.1761366654583,7106.315104738331
91704,Magyarország,Szarvaskő,,,külterület,040/6,HUN_Szarvaskő_040/6,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,568.1002352174145,12099.037164977119
91705,Magyarország,Szarvaskő,,,külterület,041/1,HUN_Szarvaskő_041/1,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1171.5896920869009,40135.69475008801
91706,Magyarország,Szarvaskő,,,külterület,041/2/a,HUN_Szarvaskő_041/2/a,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,2999.836585906255,108106.2353402907
91707,Magyarország,Szarvaskő,,,külterület,041/2/b,HUN_Szarvaskő_041/2/b,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,430.1691981457638,3914.574999869056
91708,Magyarország,Szarvaskő,,,külterület,041/2/c,HUN_Szarvaskő_041/2/c,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,894.6841156660003,12834.830000172627
91709,Magyarország,Szarvaskő,,,külterület,041/2/d,HUN_Szarvaskő_041/2/d,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1277.5633855729502,45439.55721487151
91710,Magyarország,Szarvaskő,,,külterület,041/2/d,HUN_Szarvaskő_041/2/d,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1226.0005735080779,40133.854755081535
91711,Magyarország,Szarvaskő,,,külterület,042,HUN_Szarvaskő_042,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,4297.368659046113,379715.8340505679
91712,Magyarország,Szarvaskő,,,külterület,043/1,HUN_Szarvaskő_043/1,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,558.937300135288,13437.86000001576
91713,Magyarország,Szarvaskő,,,külterület,043/2,HUN_Szarvaskő_043/2,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,728.8295981181221,23173.090679956906
91714,Magyarország,Szarvaskő,,,külterület,044,HUN_Szarvaskő_044,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1686.9483016512047,3605.8451174905313
91715,Magyarország,Szarvaskő,,,külterület,045,HUN_Szarvaskő_045,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,745.0638075030306,10404.041682614723
91716,Magyarország,Szarvaskő,,,külterület,046/1,HUN_Szarvaskő_046/1,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,828.5175733767787,20048.34000023477
91717,Magyarország,Szarvaskő,,,külterület,046/3,HUN_Szarvaskő_046/3,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,2445.2329158324455,219766.87706337858
91718,Magyarország,Szarvaskő,,,külterület,046/4,HUN_Szarvaskő_046/4,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1194.3014185368786,39872.26526858521
91719,Magyarország,Szarvaskő,,,külterület,047/1,HUN_Szarvaskő_047/1,erdő,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,,,,,,,,3323,Szarvaskő,,2076.73755425722,36285.47206949486
91720,Magyarország,Szarvaskő,,,külterület,047/1,HUN_Szarvaskő_047/1,erdő,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,,,,,,,,3323,Szarvaskő,,4882.371246099998,1137383.3956865794
91721,Magyarország,Szarvaskő,,,külterület,047/1,HUN_Szarvaskő_047/1,művelés alól kivett,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,,,,,,,,3323,Szarvaskő,,2350.5047955706164,18200.84141580203
91722,Magyarország,Szarvaskő,,,külterület,047/2,HUN_Szarvaskő_047/2,szántó,,,,,,Bükki Nemzeti Park,nemzeti park,,,,,,,,,,3323,Szarvaskő,,89.85883724820224,477.87000002332036
91723,Magyarország,Szarvaskő,,,külterület,048,HUN_Szarvaskő_048,művelés alól kivett,,,25,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,442.9627420818909,2605.2050000832223
91724,Magyarország,Szarvaskő,,,külterület,049,HUN_Szarvaskő_049,művelés alól kivett,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,384.9137740861435,1312.5641716473133
91725,Magyarország,Szarvaskő,,,külterület,05/1,HUN_Szarvaskő_05/1,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,933.7141421548766,27012.919719996225
91726,Magyarország,Szarvaskő,,,külterület,05/10,HUN_Szarvaskő_05/10,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1033.8197036439476,32917.604895028206
91727,Magyarország,Szarvaskő,,,külterület,05/14,HUN_Szarvaskő_05/14,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,175.71983233638298,1501.8899999210983
91728,Magyarország,Szarvaskő,,,külterület,05/15,HUN_Szarvaskő_05/15,fásított terület,,,,,,,,,,,,,,,,,3323,Szarvaskő,,127.31520313319562,743.360000079833
91729,Magyarország,Szarvaskő,,,külterület,05/16,HUN_Szarvaskő_05/16,fásított terület,,,,,,,,,,,,,,,,,3323,Szarvaskő,,117.52020052904167,612.1199999208749
91730,Magyarország,Szarvaskő,,,külterület,05/17,HUN_Szarvaskő_05/17,fásított terület,,,,,,,,,,,,,,,,,3323,Szarvaskő,,120.0655230514144,672.9850000202283
91731,Magyarország,Szarvaskő,,,külterület,05/18,HUN_Szarvaskő_05/18,fásított terület,,,,,,,,,,,,,,,,,3323,Szarvaskő,,135.11954932615726,940.7849999567121
91732,Magyarország,Szarvaskő,,,külterület,05/19,HUN_Szarvaskő_05/19,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,208.69301317053265,2699.81500006862
91733,Magyarország,Szarvaskő,,,külterület,05/20,HUN_Szarvaskő_05/20,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,165.44029269141527,1655.9642200529204
91734,Magyarország,Szarvaskő,,,külterület,05/21,HUN_Szarvaskő_05/21,művelés alól kivett,,Tölgyfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,93.87089126733092,153.11490503060824
91735,Magyarország,Szarvaskő,,,külterület,05/22/a,HUN_Szarvaskő_05/22/a,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,547.7338844273482,14466.033429972587
91736,Magyarország,Szarvaskő,,,külterület,05/22/b,HUN_Szarvaskő_05/22/b,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,6212.189797291338,415530.7973730333
91737,Magyarország,Szarvaskő,,,külterület,05/22/c,HUN_Szarvaskő_05/22/c,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,261.8519729286746,1144.399999968149
91738,Magyarország,Szarvaskő,,,külterület,05/4,HUN_Szarvaskő_05/4,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,267.90710790046916,930.4846149859986
91739,Magyarország,Szarvaskő,,,külterület,05/5,HUN_Szarvaskő_05/5,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,192.6460644230527,923.7499999191612
91740,Magyarország,Szarvaskő,,,külterület,05/6,HUN_Szarvaskő_05/6,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1926.7439124044747,107195.80934011558
91741,Magyarország,Szarvaskő,,,külterület,05/7,HUN_Szarvaskő_05/7,fásított terület,,,,,,Bükki Nemzeti Park,nemzeti park,,,,,,,,,,3323,Szarvaskő,,243.1489219384834,1197.3450000752885
91742,Magyarország,Szarvaskő,,,külterület,05/8,HUN_Szarvaskő_05/8,erdő,,,,,,,,HUBN20004,Szarvaskő,,,,,,,,3323,Szarvaskő,,927.560155587805,5667.895000241437
91743,Magyarország,Szarvaskő,,,külterület,05/9,HUN_Szarvaskő_05/9,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,2827.9451827377775,213042.57161749495
91744,Magyarország,Szarvaskő,,,külterület,050,HUN_Szarvaskő_050,fásított terület,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,262.8442645800439,2463.3649999458717
91745,Magyarország,Szarvaskő,,,külterület,051,HUN_Szarvaskő_051,művelés alól kivett,,,,87,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,522.6682541684901,4296.780328169442
91746,Magyarország,Szarvaskő,,,külterület,052,HUN_Szarvaskő_052,művelés alól kivett,,,,87,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,319.61838337568,2610.599850004551
91747,Magyarország,Szarvaskő,,,külterület,053,HUN_Szarvaskő_053,művelés alól kivett,,,25,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,473.9760803197005,4455.354999922104
91748,Magyarország,Szarvaskő,,,külterület,054,HUN_Szarvaskő_054,művelés alól kivett,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,,,,,,,,3323,Szarvaskő,,389.2517443097386,838.9904522579791
91749,Magyarország,Szarvaskő,,,külterület,055,HUN_Szarvaskő_055,erdő,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,,,,,,,,3323,Szarvaskő,,344.01149426142183,3098.0442000834364
91750,Magyarország,Szarvaskő,,,külterület,056/1,HUN_Szarvaskő_056/1,rét,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,56.97102626510574,130.0800000096485
91751,Magyarország,Szarvaskő,,,külterület,056/2,HUN_Szarvaskő_056/2,művelés alól kivett,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,45.04370971247196,115.47000001102687
91752,Magyarország,Szarvaskő,,,külterület,057,HUN_Szarvaskő_057,rét,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,350.2637283451841,2033.7700001026687
91753,Magyarország,Szarvaskő,,,külterület,058,HUN_Szarvaskő_058,rét,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,298.9323248850037,1079.0800000044333
91754,Magyarország,Szarvaskő,,,külterület,059,HUN_Szarvaskő_059,művelés alól kivett,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,1750.9780821610357,7492.9849998347045
91755,Magyarország,Szarvaskő,,,külterület,06,HUN_Szarvaskő_06,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,4917.7823286811235,17971.665284409304
91756,Magyarország,Szarvaskő,,,külterület,060,HUN_Szarvaskő_060,művelés alól kivett,,,25,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,1253.4962790136037,11193.060000024328
91757,Magyarország,Szarvaskő,,,külterület,061,HUN_Szarvaskő_061,művelés alól kivett,,,,87,,,,,,,,,,,,,3323,Szarvaskő,,4108.778579670052,49609.811128643945
91758,Magyarország,Szarvaskő,,,külterület,062,HUN_Szarvaskő_062,rét,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,278.2482689446643,2796.7450000587105
91759,Magyarország,Szarvaskő,,,külterület,063,HUN_Szarvaskő_063,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,362.2453339787858,861.8450002632295
91760,Magyarország,Szarvaskő,,,külterület,064,HUN_Szarvaskő_064,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,672.6710898675221,3783.880000037775
91761,Magyarország,Szarvaskő,,,külterület,065,HUN_Szarvaskő_065,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,369.2742372806324,784.2449997638544
91762,Magyarország,Szarvaskő,,,külterület,066,HUN_Szarvaskő_066,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1474.8844555931125,5178.949999816529
91763,Magyarország,Szarvaskő,,,külterület,067/4,HUN_Szarvaskő_067/4,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,916.4349147833615,6140.018771524736
