OBJECTID;Orszag_nev;Telepules_nev;Telepulesresz_nev;Tortenelmi_varosresz_nev;Fekves;Epulettipus;Epulet_altipus;Funkcio;Intezmenynev;Hazszam;Epulet_betujel;Helyrajziszam_teljes_epulet;Helyrajziszam_egyedi_epulet;Utcanev_epulet;Muemlek_nev;Muemlek_tipus;Muemlek_torzsszam;Epuletenergetikai_tipus;Epuletenergetikai_szintszam;Epuletenergetikai_tombazonosito;Aga_est;Abm_est;Ath_est;Ael_est;Aelcs_est;Asz_est;Aol_est;Tn_Tbr;E0;Evil;Ee_cs;Evil_cs;Tbr;Ter;Muemleki_vedettseg;Tortenelmi_varosresz_nev_modositott;Iranyitoszam;KSH_korzet;Epulet_azonosito;Hazszam_epulettomb;Epulet_szamozas_egyeb;Postacim_epulet;Shape_Length;Shape_Area
63548;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;525/2;HUN_Szarvaskő_525/2;Csehi utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00105;;;;24,555288793016864;36,469999995380640
63549;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;525/2;HUN_Szarvaskő_525/2;Csehi utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00106;;;;13,397043963714061;11,195000000596046
63550;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;509;HUN_Szarvaskő_509;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00107;;;;26,109125420224313;39,844999999105930
63551;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;509;HUN_Szarvaskő_509;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00108;;;;19,237244611519248;17,614999996349212
63552;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;510/2;HUN_Szarvaskő_510/2;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00109;;;;21,028766715269256;25,080000007785856
63553;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;528;HUN_Szarvaskő_528;Csehi utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00110;;;;15,678074290374907;14,890000013485551
63554;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;531;HUN_Szarvaskő_531;Csehi utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00111;;;;23,055583988660949;32,035000004209579
63555;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;510/3;HUN_Szarvaskő_510/3;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00112;;;;25,404751300116786;40,230000012628736
63556;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;532;HUN_Szarvaskő_532;Csehi utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00113;;;;22,334784379897044;30,219999991282819
63557;Magyarország;Szarvaskő;;;külterület;gazdasági- és melléképület;;;;;;016/3;HUN_Szarvaskő_016/3;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00114;;;;16,146086756297752;16,169999990910291
63558;Magyarország;Szarvaskő;;;külterület;gazdasági- és melléképület;;;;;;041/1;HUN_Szarvaskő_041/1;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00115;;;;21,843040140258520;29,475000004284084
63559;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;766/1;HUN_Szarvaskő_766/1;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00116;;;;23,047340494669818;32,690000011622907
63560;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;766/2;HUN_Szarvaskő_766/2;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00117;;;;21,840332449561750;29,630000000149010
63561;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;619;HUN_Szarvaskő_619;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00118;;;;12,463110452239215;9,699999991059304
63562;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;618;HUN_Szarvaskő_618;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00119;;;;17,889794859915455;18,754999994002283
63563;Magyarország;Szarvaskő;;;külterület;gazdasági- és melléképület;;;;;;084/2;HUN_Szarvaskő_084/2;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00120;;;;18,800000004470348;22,000000011175871
63564;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;783;HUN_Szarvaskő_783;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00121;;;;23,036663689829730;30,495000016801058
63565;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;692/2;HUN_Szarvaskő_692/2;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00122;;;;15,605251553243086;14,859999994710087
63566;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;698;HUN_Szarvaskő_698;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00123;;;;19,723247035087578;23,814999991506340
63567;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;698;HUN_Szarvaskő_698;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00124;;;;19,023168143830109;22,294999995566904
63568;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;741;HUN_Szarvaskő_741;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00125;;;;14,866946018033685;13,800000001676381
63569;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;733;HUN_Szarvaskő_733;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00126;;;;33,357684416103012;54,199999983981250
63570;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;787;HUN_Szarvaskő_787;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00127;;;;24,158002921796491;35,480000003501772
63571;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;697;HUN_Szarvaskő_697;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00128;;;;32,126793428319161;57,765000008083881
63572;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;697;HUN_Szarvaskő_697;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00129;;;;19,731563769039621;22,900000005960464
63573;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;693;HUN_Szarvaskő_693;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00130;;;;14,801521238005545;13,039999998770654
63574;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;700;HUN_Szarvaskő_700;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00131;;;;24,871528069547132;37,620000006370248
63575;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;702;HUN_Szarvaskő_702;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00132;;;;33,745498018006664;57,199999980628490
63576;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;730;HUN_Szarvaskő_730;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00133;;;;24,564724885617707;37,354999983943998
63577;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;731;HUN_Szarvaskő_731;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00134;;;;16,811932799731522;17,599999993853274
63578;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;702;HUN_Szarvaskő_702;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00135;;;;27,605447778289420;39,894999990910293
63579;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;730;HUN_Szarvaskő_730;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00136;;;;14,292669347162461;9,255000004805623
63580;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;793;HUN_Szarvaskő_793;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00137;;;;17,834177146007029;19,774999992921948
63581;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;792;HUN_Szarvaskő_792;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00138;;;;34,149281695531371;58,289999986663460
63582;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;701;HUN_Szarvaskő_701;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00139;;;;32,561570852034812;64,265000004358598
63583;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;702;HUN_Szarvaskő_702;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00140;;;;14,104258837937319;12,050000000745058
63584;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;789;HUN_Szarvaskő_789;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00141;;;;17,682829476182036;18,635000001974404
63585;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;709;HUN_Szarvaskő_709;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00142;;;;21,719152292058713;29,064921003219204
63586;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;710;HUN_Szarvaskő_710;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00143;;;;27,113313340094145;44,080000001639128
63587;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;724;HUN_Szarvaskő_724;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00144;;;;20,620034948656176;26,359999992288650
63588;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;725;HUN_Szarvaskő_725;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00145;;;;54,095725294029236;169,520000003390010
63589;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;726;HUN_Szarvaskő_726;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00146;;;;19,903216988409820;24,755000004246831
63590;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;706;HUN_Szarvaskő_706;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00147;;;;86,642632948252810;250,634999986141910
63591;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;712;HUN_Szarvaskő_712;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00148;;;;23,895855415798732;33,504999994374813
63592;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;727/2;HUN_Szarvaskő_727/2;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00149;;;;20,991426823743058;27,200000006705523
63593;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;728;HUN_Szarvaskő_728;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00150;;;;20,001276103589561;23,555000002756714
63594;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;727/1;HUN_Szarvaskő_727/1;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00151;;;;21,349551191531134;28,479999985806643
63595;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;719;HUN_Szarvaskő_719;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00152;;;;15,233077708006890;13,460000010728837
63596;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;612/8;HUN_Szarvaskő_612/8;Tölgyfakert utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00153;;;;24,418318646800774;34,300000015646219
63597;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;612/6;HUN_Szarvaskő_612/6;Tölgyfakert utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00154;;;;29,264921774346721;51,474999991245568
63598;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;612/5;HUN_Szarvaskő_612/5;Tölgyfakert utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00155;;;;25,318066110380450;39,450000008009376
63599;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;278;HUN_Szarvaskő_278;Rózsa utca;;;;;;Szarvaskő_024;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00156;;;;21,612241307568951;28,284999994896353
63600;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;218;HUN_Szarvaskő_218;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00157;;;;16,435617793711170;16,384999989122154
63601;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;218;HUN_Szarvaskő_218;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00158;;;;18,024060635405473;19,024999993853271
63602;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;200/48;HUN_Szarvaskő_200/48;Tölgyfa utca;;;;;;Szarvaskő_001;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00159;;;;33,282472723430111;67,834910012356715
63603;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;217;HUN_Szarvaskő_217;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00160;;;;22,285762351594745;26,940000000074505
63604;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;276;HUN_Szarvaskő_276;Rózsa utca;;;;;;Szarvaskő_024;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00161;;;;18,602069632344858;20,534999996945260
63605;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;276;HUN_Szarvaskő_276;Rózsa utca;;;;;;Szarvaskő_024;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00162;;;;19,617555860071871;23,425000001117589
63606;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;216/1;HUN_Szarvaskő_216/1;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00163;;;;20,616784060189250;24,570000004135071
63607;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;244;HUN_Szarvaskő_244;Rózsa utca;;;;;;Szarvaskő_023;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00164;;;;25,419708509519495;38,199999985285103
63608;Magyarország;Szarvaskő;;;belterület;épülettartozék;terasz;;;;;248;HUN_Szarvaskő_248;Rózsa utca;;;;;;Szarvaskő_023;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00165;;;;9,055325722191407;3,890000005662441
63609;Magyarország;Szarvaskő;;;belterület;épülettartozék;terasz;;;;;248;HUN_Szarvaskő_248;Rózsa utca;;;;;;Szarvaskő_023;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00166;;;;26,572982954369799;31,594999999850984
63610;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;213;HUN_Szarvaskő_213;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00167;;;;19,192763420214639;22,330000013932583
63611;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;213;HUN_Szarvaskő_213;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00168;;;;18,086386893897973;19,630000002011656
63612;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;222;HUN_Szarvaskő_222;Rózsa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00169;;;;11,045460722636378;4,539999999329448
63613;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;271;HUN_Szarvaskő_271;Rózsa utca;;;;;;Szarvaskő_022;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00170;;;;44,244493868810878;103,534999987445760
63614;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;240;HUN_Szarvaskő_240;Rózsa utca;;;;;;Szarvaskő_023;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00171;;;;15,205276850964026;14,409999998621643
63615;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;212;HUN_Szarvaskő_212;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00172;;;;26,332965717496723;31,330000000335275
63616;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;211;HUN_Szarvaskő_211;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00173;;;;18,634393200849583;16,389999981448053
63617;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;86;HUN_Szarvaskő_86;II. Rákóczi Ferenc utca;;;;;;Szarvaskő_015;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00174;;;;16,844359267899765;17,009999997317792
63618;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;207;HUN_Szarvaskő_207;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00175;;;;18,383759039382067;11,665000013113023
63619;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;228;HUN_Szarvaskő_228;Rózsa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00176;;;;32,358229432589610;52,080000000335275
63620;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;206;HUN_Szarvaskő_206;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00177;;;;26,484712572855251;41,100000005215406
63621;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;235;HUN_Szarvaskő_235;Rózsa utca;;;;;;Szarvaskő_022;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00178;;;;16,595430956637280;15,559999991171061
63622;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;88;HUN_Szarvaskő_88;II. Rákóczi Ferenc utca;;;;;;Szarvaskő_015;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00179;;;;20,762469507025187;25,710000002160669
63623;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;204;HUN_Szarvaskő_204;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00180;;;;21,604628308067110;27,630000004805623
63624;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;234;HUN_Szarvaskő_234;Rózsa utca;;;;;;Szarvaskő_022;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00181;;;;20,058265464156438;22,169999985881148
63625;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;52;HUN_Szarvaskő_52;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00182;;;;16,266759370016953;15,689999990761279
63626;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;52;HUN_Szarvaskő_52;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00183;;;;16,369483842426416;16,745143536470174
63627;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;92;HUN_Szarvaskő_92;II. Rákóczi Ferenc utca;;;;;;Szarvaskő_015;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00184;;;;19,642413166780383;21,900000002235174
63628;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;52;HUN_Szarvaskő_52;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00185;;;;22,771652684640930;30,255000006668268
63629;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;52;HUN_Szarvaskő_52;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00186;;;;9,763481857959423;4,829999997541308
63630;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;203;HUN_Szarvaskő_203;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00187;;;;31,623429571643449;38,610000001601875
63631;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;231;HUN_Szarvaskő_231;Rózsa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00188;;;;23,465047066040150;31,800000017508864
63632;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;47;HUN_Szarvaskő_47;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00189;;;;22,077182412004102;29,039999985732138
63633;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;48;HUN_Szarvaskő_48;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00190;;;;17,441330224498358;18,000000000000000
63634;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;46;HUN_Szarvaskő_46;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00191;;;;16,473431769972450;16,509999990984799
63635;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;202;HUN_Szarvaskő_202;Tölgyfa utca;;;;;;Szarvaskő_021;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00192;;;;24,062079510137920;35,469999989420174
63636;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;56;HUN_Szarvaskő_56;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00193;;;;21,422806246131646;19,640000008642673
63637;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;200/5;HUN_Szarvaskő_200/5;Tölgyfa utca;;;;;;Szarvaskő_020;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00194;;;;25,994746143720906;41,974999994970858
63638;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;77/2;HUN_Szarvaskő_77/2;II. Rákóczi Ferenc utca;;;;;;Szarvaskő_014;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00195;;;;26,224790259277139;32,449999987147748
63639;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;47;HUN_Szarvaskő_47;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00196;;;;22,660146169000438;29,344999997243285
63640;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;95;HUN_Szarvaskő_95;Teréz utca;;;;;;Szarvaskő_015;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00197;;;;23,015720577144290;31,664999997094274
63641;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;75;HUN_Szarvaskő_75;Teréz utca;;;;;;Szarvaskő_014;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00198;;;;14,969467454372744;13,639999998211859
63642;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;45;HUN_Szarvaskő_45;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00199;;;;26,515509790234784;32,590000001750887
63643;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;39;HUN_Szarvaskő_39;Fő utca;;;;L4;1,000000000000000;Szarvaskő_009;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;220,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;70,285000015012912;52,713750011259684;nem;;3323;Szarvaskő;Szarvaskő_00200;;;;35,421948712968621;70,285000015012912
63644;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;39;HUN_Szarvaskő_39;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00201;;;;23,789481400957285;32,700000001490118
