OBJECTID;Orszag_nev;Telepules_nev;Epuletenergetikai_tombazonosito;Shape_Length;Shape_Area
421;Magyarország;Eger;Eger_120;380,5891797;8685,315231
422;Magyarország;Eger;Eger_121;389,4840571;6278,339985
423;Magyarország;Eger;Eger_122;138,2997456;1079,805
424;Magyarország;Eger;Eger_123;213,0952293;2040,76997
425;Magyarország;Eger;Eger_124;692,8703408;18301,49408
426;Magyarország;Eger;Eger_125;599,5687898;15674,5401
427;Magyarország;Eger;Eger_126;576,0929329;13803,6813
428;Magyarország;Eger;Eger_127;728,0626446;22411,80181
429;Magyarország;Eger;Eger_128;724,5992917;19117,40356
430;Magyarország;Eger;Eger_129;228,7140826;2493,565
431;Magyarország;Eger;Eger_130;196,1710075;645,1889711
432;Magyarország;Eger;Eger_131;538,2822613;10948,30539
433;Magyarország;Eger;Eger_132;135,1835246;1093,8
434;Magyarország;Eger;Eger_133;130,4342434;1100,74507
435;Magyarország;Eger;Eger_134;201,3018565;1966,655
436;Magyarország;Eger;Eger_135;164,5485864;1614,709626
437;Magyarország;Eger;Eger_136;354,9424483;5672,355189
438;Magyarország;Eger;Eger_148;568,8738018;12273,86008
439;Magyarország;Eger;Eger_149;238,1516141;2549,745
440;Magyarország;Eger;Eger_156;310,7576402;4693,14781
441;Magyarország;Eger;Eger_157;317,2496486;3828,63
442;Magyarország;Eger;Eger_158;484,2054675;11108,41627
443;Magyarország;Eger;Eger_159;869,3217052;17492,25684
444;Magyarország;Eger;Eger_160;1123,819055;38363,85259
445;Magyarország;Eger;Eger_400;941,8032834;36048,4052
446;Magyarország;Eger;Eger_401;559,4731581;8850,660476
447;Magyarország;Eger;Eger_402;277,6956944;2543,98
448;Magyarország;Eger;Eger_403;211,8403536;2281,05933
449;Magyarország;Eger;Eger_404;597,5744339;19876,80972
450;Magyarország;Eger;Eger_405;483,1180537;7363,424108
451;Magyarország;Eger;Eger_406;245,7198254;3153,945
452;Magyarország;Eger;Eger_407;435,8820878;9936,881847
453;Magyarország;Eger;Eger_408;446,0562631;10194,32
454;Magyarország;Eger;Eger_409;400,1547805;5601,17504
455;Magyarország;Eger;Eger_410;366,3406319;5193,715295
456;Magyarország;Eger;Eger_665;397,8549012;8522,945468
459;Magyarország;Eger;Eger_218;373,4942343;7348,124887
460;Magyarország;Eger;Eger_219;383,303144;7683,790491
461;Magyarország;Eger;Eger_220;488,9185835;12342,26816
462;Magyarország;Eger;Eger_221;470,5808807;12347,67158
463;Magyarország;Eger;Eger_222;497,6715065;13681,43443
464;Magyarország;Eger;Eger_225;270,9913208;4294,866857
465;Magyarország;Eger;Eger_228;454,0882326;5958,277425
466;Magyarország;Eger;Eger_233;447,8250176;10871,87637
467;Magyarország;Eger;Eger_234;525,2496849;12251,14545
468;Magyarország;Eger;Eger_235;261,5270738;3289,479646
469;Magyarország;Eger;Eger_236;424,103296;3317,119721
470;Magyarország;Eger;Eger_237;341,6023368;7270,582288
471;Magyarország;Eger;Eger_238;237,7765478;3141,303645
472;Magyarország;Eger;Eger_239;159,7236324;1320,951117
473;Magyarország;Eger;Eger_240;390,4596201;8704,23281
474;Magyarország;Eger;Eger_241;410,8177904;8117,721731
475;Magyarország;Eger;Eger_242;159,1057323;1454,760606
476;Magyarország;Eger;Eger_355;909,0764148;32494,98117
477;Magyarország;Eger;Eger_356;444,7169701;10801,98272
478;Magyarország;Eger;Eger_358;465,5345495;11558,55244
479;Magyarország;Eger;Eger_365;313,1753329;4778,659158
480;Magyarország;Eger;Eger_366;163,9339858;1576,524999
481;Magyarország;Eger;Eger_367;390,3223449;5817,254651
482;Magyarország;Eger;Eger_368;605,4055517;20948,01759
483;Magyarország;Eger;Eger_369;782,5184951;18562,74535
484;Magyarország;Eger;Eger_370;435,0448055;9477,283853
485;Magyarország;Eger;Eger_371;204,5013598;1631,21491
487;Magyarország;Eger;Eger_183;184,5225023;1750,750488
488;Magyarország;Eger;Eger_186;739,6410424;12041,83992
489;Magyarország;Eger;Eger_187;1003,595034;39334,72032
490;Magyarország;Eger;Eger_188;606,2474312;7141,004735
491;Magyarország;Eger;Eger_191;305,1176004;3895,79446
492;Magyarország;Eger;Eger_192;380,399538;6458,643603
493;Magyarország;Eger;Eger_193;218,4195275;2319,720915
494;Magyarország;Eger;Eger_194;101,7151635;611,97055
495;Magyarország;Eger;Eger_195;296,4484087;3440,515877
496;Magyarország;Eger;Eger_196;307,7290549;5001,191596
497;Magyarország;Eger;Eger_197;246,5229274;2877,309813
498;Magyarország;Eger;Eger_198;366,8696968;3248,623261
499;Magyarország;Eger;Eger_199;427,0280077;7725,180605
501;Magyarország;Eger;Eger_216;686,5733532;22227,04764
502;Magyarország;Eger;Eger_217;290,077146;3546,243977
503;Magyarország;Eger;Eger_223;144,9884191;1174,490514
504;Magyarország;Eger;Eger_224;198,5205465;1817,180999
505;Magyarország;Eger;Eger_226;158,7039572;1413,400429
506;Magyarország;Eger;Eger_227;106,795742;340,625035
507;Magyarország;Eger;Eger_229;285,145529;3875,63585
514;Magyarország;Eger;Eger_001;1377,387862;55828,17727
515;Magyarország;Eger;Eger_083;966,9608337;21908,54035
516;Magyarország;Eger;Eger_084;401,7372691;6368,484495
517;Magyarország;Eger;Eger_085;144,4405454;1109,740135
518;Magyarország;Eger;Eger_086;306,9313633;4032,350155
519;Magyarország;Eger;Eger_087;163,0069674;1625,340706
520;Magyarország;Eger;Eger_088;398,1117801;5312,144441
521;Magyarország;Eger;Eger_089;1339,109698;31915,9336
522;Magyarország;Eger;Eger_090;149,6595906;953,9401644
523;Magyarország;Eger;Eger_091;196,5438736;2009,790741
524;Magyarország;Eger;Eger_092;369,5260323;7557,543513
525;Magyarország;Eger;Eger_093;588,3454361;10288,82549
526;Magyarország;Eger;Eger_094;253,7684398;2869,690629
527;Magyarország;Eger;Eger_095;265,5940941;2665,213676
528;Magyarország;Eger;Eger_100;377,4844089;5480,732277
529;Magyarország;Eger;Eger_101;66,19741532;213,634925
530;Magyarország;Eger;Eger_139;217,3042274;1314,640367
531;Magyarország;Eger;Eger_141;189,8687207;1711,035036
532;Magyarország;Eger;Eger_142;257,7726496;4137,315803
533;Magyarország;Eger;Eger_143;369,7930757;6970,309383
534;Magyarország;Eger;Eger_144;155,4386749;1456,594634
535;Magyarország;Eger;Eger_145;303,9443717;5183,350006
536;Magyarország;Eger;Eger_146;267,9969473;3089,655392
537;Magyarország;Eger;Eger_147;231,5899406;2651,885149
538;Magyarország;Eger;Eger_170;347,8813521;3610,57965
539;Magyarország;Eger;Eger_171;513,4346616;9100,162259
540;Magyarország;Eger;Eger_172;301,4288096;3994,793814
541;Magyarország;Eger;Eger_173;383,792188;6462,340065
542;Magyarország;Eger;Eger_174;487,1007218;6044,923148
543;Magyarország;Eger;Eger_175;977,6682895;17584,4332
544;Magyarország;Eger;Eger_176;286,4989012;3328,320666
545;Magyarország;Eger;Eger_177;650,8399191;8500,536408
546;Magyarország;Eger;Eger_178;546,3492409;10520,24968
547;Magyarország;Eger;Eger_179;763,9451891;13978,71086
548;Magyarország;Eger;Eger_180;380,1401651;5322,245162
549;Magyarország;Eger;Eger_181;275,2549645;4714,989448
550;Magyarország;Eger;Eger_182;162,1186166;1320,449545
551;Magyarország;Eger;Eger_184;393,7403213;5080,559979
552;Magyarország;Eger;Eger_185;367,5461787;7379,850629
553;Magyarország;Eger;Eger_189;965,7608671;40545,9642
554;Magyarország;Eger;Eger_806;444,5066859;11228,77333
556;Magyarország;Eger;Eger_420;427,2915964;8620,815648
557;Magyarország;Eger;Eger_427;493,6047824;11937,82589
558;Magyarország;Eger;Eger_428;580,7667704;18631,17611
559;Magyarország;Eger;Eger_429;298,9285632;4085,722932
560;Magyarország;Eger;Eger_430;257,8765119;3573,764887
561;Magyarország;Eger;Eger_431;141,0299351;1235,195015
562;Magyarország;Eger;Eger_432;358,0548628;6783,971808
563;Magyarország;Eger;Eger_433;453,6585525;11538,68043
564;Magyarország;Eger;Eger_434;443,700984;11722,51065
565;Magyarország;Eger;Eger_435;510,6134407;14288,81229
566;Magyarország;Eger;Eger_436;428,3680169;6858,900309
567;Magyarország;Eger;Eger_437;191,8744877;2168,860138
568;Magyarország;Eger;Eger_438;381,955462;5422,450574
569;Magyarország;Eger;Eger_439;228,4458627;3079,260288
570;Magyarország;Eger;Eger_440;105,6815056;534,0551545
571;Magyarország;Eger;Eger_441;856,6820409;14425,83004
572;Magyarország;Eger;Eger_442;175,961709;1721,91541
573;Magyarország;Eger;Eger_443;176,587428;1733,960852
574;Magyarország;Eger;Eger_444;345,4101379;6465,279497
575;Magyarország;Eger;Eger_445;420,1638904;7527,486342
576;Magyarország;Eger;Eger_446;550,4168961;17906,91368
577;Magyarország;Eger;Eger_447;554,8859168;16575,9155
578;Magyarország;Eger;Eger_448;516,271291;12036,18024
582;Magyarország;Eger;Eger_537;1220,748424;24511,16252
583;Magyarország;Eger;Eger_538;316,2011388;6429,83
584;Magyarország;Eger;Eger_539;295,4972313;4348,910321
585;Magyarország;Eger;Eger_540;1363,79146;37202,34181
586;Magyarország;Eger;Eger_541;543,6481946;14106,36476
587;Magyarország;Eger;Eger_542;1071,738567;38905,62368
588;Magyarország;Eger;Eger_543;366,2692326;8667,6
589;Magyarország;Eger;Eger_544;827,9822909;18140,68026
590;Magyarország;Eger;Eger_545;659,5169342;24054,76785
591;Magyarország;Eger;Eger_556;1088,058235;61632,97467
592;Magyarország;Eger;Eger_557;369,6818776;5795,735395
593;Magyarország;Eger;Eger_591;464,9559006;7787,484473
594;Magyarország;Eger;Eger_592;240,3436089;3541,18
595;Magyarország;Eger;Eger_593;1157,582275;57909,65473
596;Magyarország;Eger;Eger_594;1534,657882;76812,42341
597;Magyarország;Eger;Eger_595;1998,615196;109927,7924
598;Magyarország;Eger;Eger_597;436,1119722;3891,30046
599;Magyarország;Eger;Eger_598;333,7129315;6918,1
600;Magyarország;Eger;Eger_599;229,1531878;2524,76
601;Magyarország;Eger;Eger_600;691,7793198;28156,25767
602;Magyarország;Eger;Eger_672;1654,199263;150681,716
603;Magyarország;Eger;Eger_673;927,2228613;25666,07517
604;Magyarország;Eger;Eger_674;367,254377;8492,76
605;Magyarország;Eger;Eger_675;254,6584542;3674,019336
606;Magyarország;Eger;Eger_676;2585,081813;254335,3858
607;Magyarország;Eger;Eger_677;2103,883575;133166,5002
608;Magyarország;Eger;Eger_678;815,4015354;34225,52698
609;Magyarország;Eger;Eger_679;537,073729;16917,45
610;Magyarország;Eger;Eger_680;958,3262796;46004,285
611;Magyarország;Eger;Eger_681;1788,015391;205486,2715
612;Magyarország;Eger;Eger_696;803,6405186;32209,03629
618;Magyarország;Eger;Eger_321;370,6595024;8092,603685
619;Magyarország;Eger;Eger_398;1249,468149;73599,20669
620;Magyarország;Eger;Eger_530;1011,922428;33966,66996
621;Magyarország;Eger;Eger_531;531,2673563;9880,334302
622;Magyarország;Eger;Eger_532;436,537727;6840,92996
623;Magyarország;Eger;Eger_533;88,49069534;369,8004723
624;Magyarország;Eger;Eger_534;395,0034812;7973,601043
625;Magyarország;Eger;Eger_668;1146,310254;58379,70947
626;Magyarország;Eger;Eger_669;331,5744404;4031,856235
627;Magyarország;Eger;Eger_670;254,82844;1994,5646
628;Magyarország;Eger;Eger_671;334,8632218;2370,1296
634;Magyarország;Eger;Eger_096;323,2524807;5582,203916
635;Magyarország;Eger;Eger_097;762,5685894;21477,98381
636;Magyarország;Eger;Eger_098;522,2098996;10134,81057
637;Magyarország;Eger;Eger_106;252,0343301;3282,535
638;Magyarország;Eger;Eger_722;1274,38648;81326,74458
646;Magyarország;Eger;Eger_329;131,9952506;1002,915
647;Magyarország;Eger;Eger_335;428,3520804;9353,579393
648;Magyarország;Eger;Eger_336;312,5163343;4543,125
649;Magyarország;Eger;Eger_697;571,353411;12891,62
650;Magyarország;Eger;Eger_743;524,7561015;12866,475
663;Magyarország;Eger;Eger_723;293,1140553;5190,86333
667;Magyarország;Eger;Eger_002;1546,167954;97364,17809
668;Magyarország;Eger;Eger_003;530,9829659;14914,85935
669;Magyarország;Eger;Eger_004;924,4935722;33777,72416
670;Magyarország;Eger;Eger_005;1425,507221;43621,90875
671;Magyarország;Eger;Eger_006;599,2397414;17590,96667
672;Magyarország;Eger;Eger_009;332,7622875;6909,887806
673;Magyarország;Eger;Eger_010;413,1225183;10395,83058
674;Magyarország;Eger;Eger_011;528,7952483;12977,99921
675;Magyarország;Eger;Eger_012;479,1337859;8451,985738
676;Magyarország;Eger;Eger_013;157,3614931;1528,117306
677;Magyarország;Eger;Eger_014;458,3139196;11997,64928
678;Magyarország;Eger;Eger_017;720,7589037;19542,81092
679;Magyarország;Eger;Eger_026;858,852788;28148,93316
680;Magyarország;Eger;Eger_027;700,2908409;15147,78616
681;Magyarország;Eger;Eger_028;449,3396538;11434,47951
682;Magyarország;Eger;Eger_078;515,7856316;14683,84775
683;Magyarország;Eger;Eger_079;424,6329145;10533,34823
684;Magyarország;Eger;Eger_080;363,637391;6790,537766
685;Magyarország;Eger;Eger_081;618,4510818;20602,37978
686;Magyarország;Eger;Eger_082;623,7071421;15209,28635
687;Magyarország;Eger;Eger_692;925,6840867;41907,94625
688;Magyarország;Eger;Eger_804;237,3956024;3106,857902
689;Magyarország;Eger;Eger_805;1632,040716;49238,19166
695;Magyarország;Eger;Eger_061;750,3867408;28318,35377
696;Magyarország;Eger;Eger_273;720,7338211;24225,32089
697;Magyarország;Eger;Eger_274;525,8485277;9641,924492
698;Magyarország;Eger;Eger_275;463,4425662;10271,45953
699;Magyarország;Eger;Eger_276;323,4023658;4587,27779
700;Magyarország;Eger;Eger_277;370,6252568;8089,579868
701;Magyarország;Eger;Eger_278;413,6916859;10549,3691
702;Magyarország;Eger;Eger_279;399,3682398;9580,807939
703;Magyarország;Eger;Eger_280;409,569065;10021,75147
704;Magyarország;Eger;Eger_281;447,9097305;10723,00637
705;Magyarország;Eger;Eger_282;510,5572379;14013,15706
706;Magyarország;Eger;Eger_283;269,5828117;4474,943949
707;Magyarország;Eger;Eger_284;587,7546169;18273,76235
708;Magyarország;Eger;Eger_285;533,2088596;10981,38729
709;Magyarország;Eger;Eger_286;445,687397;11771,1123
710;Magyarország;Eger;Eger_287;444,9533072;11897,23572
711;Magyarország;Eger;Eger_288;324,3199734;4205,58055
712;Magyarország;Eger;Eger_290;544,6217002;16516,06427
713;Magyarország;Eger;Eger_292;518,6536608;12701,58494
714;Magyarország;Eger;Eger_293;533,2441747;15007,56196
715;Magyarország;Eger;Eger_294;662,2613412;20631,778
716;Magyarország;Eger;Eger_295;547,4513597;10677,70701
717;Magyarország;Eger;Eger_296;820,4725989;18799,62012
718;Magyarország;Eger;Eger_297;424,4692903;9412,755
719;Magyarország;Eger;Eger_298;513,8963515;13239,88625
720;Magyarország;Eger;Eger_299;538,1414437;14728,0163
721;Magyarország;Eger;Eger_300;549,1269187;14753,14981
722;Magyarország;Eger;Eger_301;548,3186422;13684,34628
723;Magyarország;Eger;Eger_302;414,1831677;10262,97943
724;Magyarország;Eger;Eger_303;395,3598378;9042,273134
725;Magyarország;Eger;Eger_304;400,437266;9292,160254
726;Magyarország;Eger;Eger_305;367,4090703;7241,520027
727;Magyarország;Eger;Eger_306;483,6539343;13104,28874
728;Magyarország;Eger;Eger_307;367,8797215;3500,239579
729;Magyarország;Eger;Eger_308;237,1609767;2451,505
730;Magyarország;Eger;Eger_309;309,4432843;5943,729086
731;Magyarország;Eger;Eger_310;132,8611489;938,2791316
732;Magyarország;Eger;Eger_311;255,0299462;3105,99
733;Magyarország;Eger;Eger_312;366,7018751;4272,48042
734;Magyarország;Eger;Eger_313;506,24168;15224,61946
735;Magyarország;Eger;Eger_314;508,1772812;14814,53035
736;Magyarország;Eger;Eger_315;435,5765021;10268,8436
737;Magyarország;Eger;Eger_316;272,7936321;4259,3192
738;Magyarország;Eger;Eger_317;421,596841;9716,65474
739;Magyarország;Eger;Eger_318;302,5571102;5069,23013
740;Magyarország;Eger;Eger_322;249,0898594;3381,69
741;Magyarország;Eger;Eger_323;286,2699802;2738,65
742;Magyarország;Eger;Eger_324;1086,803382;24191,89146
743;Magyarország;Eger;Eger_325;727,7174677;14057,5296
744;Magyarország;Eger;Eger_326;789,4634051;23168,34869
745;Magyarország;Eger;Eger_327;432,0305209;11099,65642
746;Magyarország;Eger;Eger_328;475,9507249;13106,84333
747;Magyarország;Eger;Eger_329;711,4228993;12287,81
748;Magyarország;Eger;Eger_331;378,6252171;6215,685
749;Magyarország;Eger;Eger_333;598,3791608;10257,6945
750;Magyarország;Eger;Eger_334;783,1760062;31918,71956
751;Magyarország;Eger;Eger_337;577,6835749;15084,99428
752;Magyarország;Eger;Eger_339;601,9160704;17434,86362
753;Magyarország;Eger;Eger_340;536,7032471;12204,53486
754;Magyarország;Eger;Eger_341;477,2195005;9009,158289
755;Magyarország;Eger;Eger_351;643,0355925;16202,82838
759;Magyarország;Eger;Eger_359;777,9335329;29704,84005
760;Magyarország;Eger;Eger_360;440,1802706;4923,01588
761;Magyarország;Eger;Eger_361;178,1967483;1982,374747
762;Magyarország;Eger;Eger_362;278,1151386;2653,809149
763;Magyarország;Eger;Eger_363;626,9618647;9808,883682
764;Magyarország;Eger;Eger_364;654,0057355;13794,45554
765;Magyarország;Eger;Eger_375;667,6682452;20075,71988
766;Magyarország;Eger;Eger_376;376,2336118;5681,711612
767;Magyarország;Eger;Eger_377;219,3189705;2792,260803
768;Magyarország;Eger;Eger_378;684,5545612;12709,81102
769;Magyarország;Eger;Eger_379;466,3245748;7256,175607
770;Magyarország;Eger;Eger_380;322,6134464;5616,600975
771;Magyarország;Eger;Eger_381;902,3533996;46720,13672
772;Magyarország;Eger;Eger_382;537,3773525;11723,51179
773;Magyarország;Eger;Eger_449;466,040124;12163,20296
774;Magyarország;Eger;Eger_450;340,7930563;5529,179707
775;Magyarország;Eger;Eger_451;419,3821198;8110,145921
776;Magyarország;Eger;Eger_452;282,74969;2996,962435
777;Magyarország;Eger;Eger_453;342,656707;3118,622765
778;Magyarország;Eger;Eger_454;240,6764573;2015,645225
779;Magyarország;Eger;Eger_455;494,8044856;9134,059657
780;Magyarország;Eger;Eger_456;438,9638373;9509,344424
781;Magyarország;Eger;Eger_457;410,1250433;3123,213029
782;Magyarország;Eger;Eger_458;1014,69409;20991,93367
783;Magyarország;Eger;Eger_459;491,3364463;10824,05605
784;Magyarország;Eger;Eger_460;182,7030174;2046,819511
785;Magyarország;Eger;Eger_461;932,7973943;15007,51429
786;Magyarország;Eger;Eger_462;534,1823931;7759,396601
787;Magyarország;Eger;Eger_463;278,5903513;2728,565243
788;Magyarország;Eger;Eger_464;202,193737;2460,050759
789;Magyarország;Eger;Eger_465;1015,422632;20244,15147
790;Magyarország;Eger;Eger_466;1580,523311;26674,73941
791;Magyarország;Eger;Eger_467;728,564615;15902,19874
792;Magyarország;Eger;Eger_468;339,3266981;4536,566379
793;Magyarország;Eger;Eger_469;537,4414831;9311,265195
794;Magyarország;Eger;Eger_470;773,0063232;14053,95995
795;Magyarország;Eger;Eger_471;263,7224775;1959,365155
796;Magyarország;Eger;Eger_472;1021,400735;19860,72008
797;Magyarország;Eger;Eger_473;312,1736208;5611,580299
798;Magyarország;Eger;Eger_474;886,9496058;22862,29043
799;Magyarország;Eger;Eger_475;647,7937918;21063,27713
800;Magyarország;Eger;Eger_476;507,7367868;12363,15056
801;Magyarország;Eger;Eger_477;144,8502459;1260,145514
802;Magyarország;Eger;Eger_478;218,0075275;2222,470199
803;Magyarország;Eger;Eger_479;617,0665496;10768,47457
804;Magyarország;Eger;Eger_480;559,9383675;13458,10836
805;Magyarország;Eger;Eger_481;543,0917754;9627,831753
806;Magyarország;Eger;Eger_482;197,8992415;2194,825153
807;Magyarország;Eger;Eger_483;642,8888426;13568,58264
808;Magyarország;Eger;Eger_484;630,1398407;16441,2648
809;Magyarország;Eger;Eger_485;810,7612751;15414,80716
810;Magyarország;Eger;Eger_486;267,1125337;2102,024914
811;Magyarország;Eger;Eger_487;584,1207375;8382,401467
812;Magyarország;Eger;Eger_488;747,9295362;12631,91839
813;Magyarország;Eger;Eger_491;578,8745956;14216,55523
814;Magyarország;Eger;Eger_492;866,501246;14954,67828
815;Magyarország;Eger;Eger_494;543,1462098;7451,1898
816;Magyarország;Eger;Eger_495;365,7086198;7066,167664
817;Magyarország;Eger;Eger_496;214,4750503;1957,1446
818;Magyarország;Eger;Eger_497;167,9829745;858,011386
819;Magyarország;Eger;Eger_498;105,2350738;614,155195
820;Magyarország;Eger;Eger_499;651,8781688;17610,71083
821;Magyarország;Eger;Eger_500;89,67834235;437,8405373
822;Magyarország;Eger;Eger_501;529,9518601;7249,786259
823;Magyarország;Eger;Eger_502;383,0455482;4239,620851
824;Magyarország;Eger;Eger_503;165,7187345;1129,292183
825;Magyarország;Eger;Eger_504;578,9550181;9079,34983
826;Magyarország;Eger;Eger_505;643,1201808;16657,11039
827;Magyarország;Eger;Eger_506;600,7379602;20037,86356
828;Magyarország;Eger;Eger_507;562,7326186;16101,4603
829;Magyarország;Eger;Eger_508;1255,60506;34425,26679
830;Magyarország;Eger;Eger_525;233,227877;3473,766672
831;Magyarország;Eger;Eger_613;189,197359;2151,340909
832;Magyarország;Eger;Eger_659;279,7052471;1863,004768
833;Magyarország;Eger;Eger_684;134,1420652;1032,525
837;Magyarország;Eger;Eger_594;93,60593455;490,854345
838;Magyarország;Eger;Eger_682;476,9133103;9602,640255
841;Magyarország;Eger;Eger_062;293,1114061;3880,285834
842;Magyarország;Eger;Eger_063;252,6180399;3338,904024
843;Magyarország;Eger;Eger_064;222,2222666;1703,092263
844;Magyarország;Eger;Eger_065;289,2552277;4988,875405
845;Magyarország;Eger;Eger_066;226,7932935;3154,393699
846;Magyarország;Eger;Eger_067;506,3842203;13347,30537
847;Magyarország;Eger;Eger_068;537,0780649;16077,94657
848;Magyarország;Eger;Eger_069;105,8831395;585,9648317
849;Magyarország;Eger;Eger_231;252,1009663;2271,043315
850;Magyarország;Eger;Eger_232;286,3359674;3642,159909
851;Magyarország;Eger;Eger_243;365,7796978;5648,596688
852;Magyarország;Eger;Eger_244;356,0455725;6610,269528
853;Magyarország;Eger;Eger_245;442,7926242;10602,58341
854;Magyarország;Eger;Eger_246;704,3102897;28855,2049
855;Magyarország;Eger;Eger_247;658,7641295;19901,3385
856;Magyarország;Eger;Eger_248;727,4458471;27367,32665
857;Magyarország;Eger;Eger_249;646,7343466;18895,50841
858;Magyarország;Eger;Eger_250;382,3097015;5908,530672
859;Magyarország;Eger;Eger_251;614,7198141;13616,50784
860;Magyarország;Eger;Eger_252;342,8038564;7330,720708
861;Magyarország;Eger;Eger_253;476,4813233;5585,82604
862;Magyarország;Eger;Eger_254;295,216608;2482,525475
863;Magyarország;Eger;Eger_255;665,0015797;8802,648081
864;Magyarország;Eger;Eger_256;263,6332378;3622,286308
865;Magyarország;Eger;Eger_257;85,65879339;475,1996657
866;Magyarország;Eger;Eger_258;285,0741014;3015,485522
867;Magyarország;Eger;Eger_259;309,5515122;4619,315475
868;Magyarország;Eger;Eger_260;474,0176974;9056,180253
869;Magyarország;Eger;Eger_261;322,4450937;6463,784429
870;Magyarország;Eger;Eger_262;314,2830346;3874,559327
871;Magyarország;Eger;Eger_263;196,0606698;2268,667933
872;Magyarország;Eger;Eger_264;216,6664755;2274,039725
873;Magyarország;Eger;Eger_265;322,1448872;6132,494178
874;Magyarország;Eger;Eger_266;310,0572177;5973,005935
875;Magyarország;Eger;Eger_267;308,5792233;5885,985025
876;Magyarország;Eger;Eger_268;311,6593599;5976,347279
877;Magyarország;Eger;Eger_269;368,6726757;8268,972038
878;Magyarország;Eger;Eger_270;411,794259;10065,67354
879;Magyarország;Eger;Eger_271;1086,50691;24278,03139
880;Magyarország;Eger;Eger_272;1005,701778;60209,17348
881;Magyarország;Eger;Eger_289;817,1608318;32405,75076
882;Magyarország;Eger;Eger_291;858,7376193;37669,58824
883;Magyarország;Eger;Eger_352;838,5016867;21365,48704
884;Magyarország;Eger;Eger_353;232,9521369;3155,265747
885;Magyarország;Eger;Eger_354;239,2747959;3081,775183
886;Magyarország;Eger;Eger_357;1064,35791;24213,74358
887;Magyarország;Eger;Eger_661;504,572901;10580,38616
888;Magyarország;Eger;Eger_662;625,3807017;17486,65973
891;Magyarország;Eger;Eger_546;240,8707244;3305,165936
892;Magyarország;Eger;Eger_547;495,4756415;7905,744802
893;Magyarország;Eger;Eger_548;298,3921846;5247,319613
894;Magyarország;Eger;Eger_549;296,7144156;5309,122527
895;Magyarország;Eger;Eger_551;750,0882195;15591,0327
896;Magyarország;Eger;Eger_552;594,4235687;8010,20251
897;Magyarország;Eger;Eger_553;373,8110211;7917,014968
898;Magyarország;Eger;Eger_554;532,5017263;12413,57665
899;Magyarország;Eger;Eger_555;585,1241658;15362,63494
900;Magyarország;Eger;Eger_558;848,5658333;41107,77318
901;Magyarország;Eger;Eger_559;763,787551;22442,364
902;Magyarország;Eger;Eger_560;602,6006097;10892,36714
903;Magyarország;Eger;Eger_561;570,4508556;12631,16513
904;Magyarország;Eger;Eger_562;660,9170276;9978,514385
905;Magyarország;Eger;Eger_563;438,5630419;4864,479804
906;Magyarország;Eger;Eger_564;224,1905715;2453,526672
907;Magyarország;Eger;Eger_565;497,1746392;9515,818976
908;Magyarország;Eger;Eger_566;623,5695816;7193,512328
909;Magyarország;Eger;Eger_567;544,0497871;6159,064414
910;Magyarország;Eger;Eger_568;475,7948451;11167,93872
911;Magyarország;Eger;Eger_569;482,7895872;12042,41508
912;Magyarország;Eger;Eger_570;439,0766648;8586,401829
913;Magyarország;Eger;Eger_571;415,8586461;9792,461675
914;Magyarország;Eger;Eger_572;442,2574093;11196,63027
915;Magyarország;Eger;Eger_573;466,5741477;4503,12603
916;Magyarország;Eger;Eger_574;668,7162865;25938,04729
917;Magyarország;Eger;Eger_575;506,1902602;15962,58962
918;Magyarország;Eger;Eger_576;356,1870905;7095,329092
919;Magyarország;Eger;Eger_577;774,921667;17627,74971
920;Magyarország;Eger;Eger_578;412,5568956;5307,780198
921;Magyarország;Eger;Eger_579;738,4092266;10616,55467
922;Magyarország;Eger;Eger_580;391,3372266;4970,983776
923;Magyarország;Eger;Eger_581;486,0332782;14515,6594
924;Magyarország;Eger;Eger_582;707,7187822;8233,130897
925;Magyarország;Eger;Eger_583;334,2815115;6182,400875
926;Magyarország;Eger;Eger_584;436,2639275;10649,23008
927;Magyarország;Eger;Eger_585;217,9149646;2583,959523
928;Magyarország;Eger;Eger_586;234,4198754;3202,164962
929;Magyarország;Eger;Eger_587;437,1388291;9118,109965
930;Magyarország;Eger;Eger_588;467,262714;10267,75837
931;Magyarország;Eger;Eger_589;299,6261149;5516,784391
932;Magyarország;Eger;Eger_590;256,8245624;3824,549655
933;Magyarország;Eger;Eger_596;2794,331225;201953,0833
937;Magyarország;Eger;Eger_550;492,8497961;13448,47417
938;Magyarország;Eger;Eger_601;1056,922108;55516,38065
939;Magyarország;Eger;Eger_602;564,4168816;7651,39342
940;Magyarország;Eger;Eger_603;407,5898569;5514,581951
941;Magyarország;Eger;Eger_604;407,8235659;5562,882544
942;Magyarország;Eger;Eger_605;404,8020808;5267,206585
943;Magyarország;Eger;Eger_606;146,9320762;1328,245
944;Magyarország;Eger;Eger_607;349,303811;6003,026083
945;Magyarország;Eger;Eger_608;383,3756817;4906,72132
946;Magyarország;Eger;Eger_609;386,1729017;5142,36097
947;Magyarország;Eger;Eger_610;385,575756;5061,21643
948;Magyarország;Eger;Eger_611;713,4293052;14540,44713
949;Magyarország;Eger;Eger_612;446,7374654;5998,492238
950;Magyarország;Eger;Eger_614;307,4825338;5894,923407
951;Magyarország;Eger;Eger_615;218,512371;2432,249631
